"","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","Driver_Id","tenure(in_days)","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month ","average_total_payment_3_month ","average_total_payment_6_month ","average_total_payment_1_year ","sum_total_payment_1_month ","sum_total_payment_3_month ","sum_total_payment_6_month ","sum_total_payment_1_year ","average_standard_payment_1_month ","average_standard_payment_3_month ","average_standard_payment_6_month ","average_standard_payment_1_year ","sum_standard_payment_1_month ","sum_standard_payment_3_month ","sum_standard_payment_6_month ","sum_standard_payment_1_year ","average_non_standard_payment_1_month ","average_non_standard_payment_3_month ","average_non_standard_payment_6_month ","average_non_standard_payment_1_year ","sum_non_standard_payment_1_month ","sum_non_standard_payment_3_month ","sum_non_standard_payment_6_month ","sum_non_standard_payment_1_year ","average_jobs_1_month ","average_jobs_3_month ","average_jobs_6_month ","average_jobs_1_year ","total_jobs_1_month ","total_jobs_3_month ","total_jobs_6_month ","total_jobs_1_year ","average_satisfaction_1_month ","average_satisfaction_3_month ","average_satisfaction_6_month ","average_satisfaction_1_year ","Tenure(in_categories)","churn_status"
"2048",66602,"PERTH AMBOY                   ","NJ ",1,100,"COMMISSION","1",1,"107",66602,206,2017-12-23,33,64,80,80,822.053636363636,872.923125,854.74475,854.74475,27127.77,55867.08,68379.58,68379.58,821.447575757576,845.891875,833.11975,833.11975,27107.77,54137.08,66649.58,66649.58,0.606060606060606,27.03125,21.625,21.625,20,1730,1730,1730,7.21212121212121,7.453125,9.9625,9.9625,238,477,797,797,0.766666666666667,0.75,0.702702702702703,0.702702702702703,"more than 6 month",FALSE
"2049",66604,"NEW WESTMINSTER               ","BC ",1,100,"COMMISSION","Not Specified",0,"236",66604,1,2017-06-09,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2050",66609,"DALLAS                        ","TX ",1,100,"COMMISSION","Not Specified",1,"107",66609,198,2017-12-21,24,28,35,35,1773.95833333333,1762.17857142857,1713.68571428571,1713.68571428571,42575,49341,59979,59979,1717.45833333333,1706.89285714286,1653.85714285714,1653.85714285714,41219,47793,57885,57885,56.5,55.2857142857143,59.8285714285714,59.8285714285714,1356,1548,2094,2094,11.5,11.7142857142857,11.1714285714286,11.1714285714286,276,328,391,391,0.5,0.333333333333333,0.333333333333333,0.333333333333333,"more than 6 month",FALSE
"2052",66618,"BROCKTON                      ","MA ",1,100,"COMMISSION","Not Specified",1,"107",66618,47,2017-12-31,31,31,31,31,962.293225806452,962.293225806452,962.293225806452,962.293225806452,29831.09,29831.09,29831.09,29831.09,961.480322580645,961.480322580645,961.480322580645,961.480322580645,29805.89,29805.89,29805.89,29805.89,0.812903225806452,0.812903225806452,0.812903225806452,0.812903225806452,25.2,25.2,25.2,25.2,11.8387096774194,11.8387096774194,11.8387096774194,11.8387096774194,367,367,367,367,0.653846153846154,0.653846153846154,0.653846153846154,0.653846153846154,"less than or equal to 3 month",FALSE
"2053",66621,"QUINCY                        ","MA ",1,100,"COMMISSION","Not Specified",0,"236",66621,149,2017-11-01,1,41,99,99,580.42,648.010243902439,643.134141414141,643.134141414141,580.42,26568.42,63670.28,63670.28,580.42,648.010243902439,643.134141414141,643.134141414141,580.42,26568.42,63670.28,63670.28,0,0,0,0,0,0,0,0,12,14.5609756097561,14.7070707070707,14.7070707070707,12,597,1456,1456,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"2054",66622,"BROCKTON                      ","MA ",1,100,"COMMISSION","Not Specified",1,"107",66622,201,2017-12-27,27,55,80,80,1132.29888888889,992.898,929.713375,929.713375,30572.07,54609.39,74377.07,74377.07,1119.95148148148,985.462,924.161125,924.161125,30238.69,54200.41,73932.89,73932.89,12.3474074074074,7.436,5.55225,5.55225,333.38,408.98,444.18,444.18,12.037037037037,11.8181818181818,11.8,11.8,325,650,944,944,0.636363636363636,0.62,0.64,0.64,"more than 6 month",FALSE
"2055",66625,"BROCKTON                      ","MA ",1,100,"COMMISSION","Not Specified",1,"107",66625,1,2017-06-03,0,0,1,1,0,0,759.01,759.01,0,0,759.01,759.01,0,0,759.01,759.01,0,0,759.01,759.01,0,0,0,0,0,0,0,0,0,0,13,13,0,0,13,13,0.5,0.5,1,1,"less than or equal to a month",TRUE
"2056",66628,"QUINCY                        ","MA ",1,100,"COMMISSION","Not Specified",0,"236",66628,1,2017-07-26,0,0,1,1,0,0,658.39,658.39,0,0,658.39,658.39,0,0,658.39,658.39,0,0,658.39,658.39,0,0,0,0,0,0,0,0,0,0,16,16,0,0,16,16,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2057",66635,"MARIETTA                      ","GA ",1,100,"COMMISSION","Not Specified",0,"236",66635,36,2017-07-06,0,0,15,15,0,0,912.666666666667,912.666666666667,0,0,13690,13690,0,0,912.666666666667,912.666666666667,0,0,13690,13690,0,0,0,0,0,0,0,0,0,0,46.4,46.4,0,0,696,696,0.5,0.5,0.5,0.5,"less than or equal to 3 month",TRUE
"2058",66636,"ORLANDO                       ","FL ",1,100,"COMMISSION","Not Specified",0,"236",66636,84,2017-09-22,0,4,17,17,0,1139.1,981.180588235294,981.180588235294,0,4556.4,16680.07,16680.07,0,1145,979.705882352941,979.705882352941,0,4580,16655,16655,0,-5.9,1.47470588235294,1.47470588235294,0,-23.6,25.07,25.07,0,14.5,14.4117647058824,14.4117647058824,0,58,245,245,0.5,0.5,0.5,0.5,"less than or equal to 3 month",TRUE
"2059",66642,"PATERSON                      ","NJ ",1,100,"COMMISSION","1",0,"236",66642,70,2017-08-09,0,0,28,28,0,0,659.746428571429,659.746428571429,0,0,18472.9,18472.9,0,0,659.746428571429,659.746428571429,0,0,18472.9,18472.9,0,0,0,0,0,0,0,0,0,0,11.6428571428571,11.6428571428571,0,0,326,326,0.5,0.5,0.555555555555556,0.555555555555556,"less than or equal to 3 month",TRUE
"2060",66646,"GAITHERSBURG                  ","MD ",1,100,"COMMISSION","Not Specified",1,"107",66646,1,2017-07-19,0,0,1,1,0,0,106.64,106.64,0,0,106.64,106.64,0,0,106.64,106.64,0,0,106.64,106.64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2061",66647,"GREENVILLE                    ","TN ",1,100,"COMMISSION","1",1,"107",66647,213,2017-12-30,41,78,135,135,803.852682926829,871.204615384615,846.844148148148,846.844148148148,32957.96,67953.96,114323.96,114323.96,791.65756097561,853.255897435897,831.140444444444,831.140444444444,32457.96,66553.96,112203.96,112203.96,12.1951219512195,17.9487179487179,15.7037037037037,15.7037037037037,500,1400,2120,2120,3.1219512195122,3.12820512820513,3.16296296296296,3.16296296296296,128,244,427,427,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2062",66652,"PORT ST LUCIE                 ","FL ",1,100,"COMMISSION","Not Specified",0,"236",66652,16,2017-10-11,0,13,13,13,0,900.307692307692,900.307692307692,900.307692307692,0,11704,11704,11704,0,900.307692307692,900.307692307692,900.307692307692,0,11704,11704,11704,0,0,0,0,0,0,0,0,0,16.7692307692308,16.7692307692308,16.7692307692308,0,218,218,218,0.5,0.384615384615385,0.384615384615385,0.384615384615385,"less than or equal to a month",FALSE
"2063",66655,"MEDWAY                        ","MA ",1,100,"COMMISSION","Not Specified",1,"107",66655,1,2017-12-04,1,1,1,1,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,475.82,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,1,1,1,1,"less than or equal to a month",FALSE
"2064",66663,"LYNNWOOD                      ","WA ",1,100,"COMMISSION","1",0,"236",66663,214,2017-12-31,54,106,178,178,1239.41,1025.8120754717,1344.95752808989,1344.95752808989,66928.14,108736.08,239402.44,239402.44,1181.83851851852,992.789811320755,1324.8593258427,1324.8593258427,63819.28,105235.72,235824.96,235824.96,57.5714814814815,33.0222641509434,20.098202247191,20.098202247191,3108.86,3500.36,3577.48,3577.48,8.85185185185185,7.57547169811321,6.91011235955056,6.91011235955056,478,803,1230,1230,0.851063829787234,0.761363636363636,0.790322580645161,0.790322580645161,"more than 6 month",FALSE
"2065",66664,"EDMONTON                      ","AB ",1,0,"DAILY     ","1",1,"107",66664,214,2017-12-31,57,116,206,206,4.91228070175439,4.3448275862069,2.44660194174757,2.44660194174757,280,504,504,504,4.91228070175439,4.3448275862069,2.44660194174757,2.44660194174757,280,504,504,504,0,0,0,0,0,0,0,0,7.31578947368421,6.20689655172414,6.11165048543689,6.11165048543689,417,720,1259,1259,0.857142857142857,0.87962962962963,0.818652849740933,0.818652849740933,"more than 6 month",FALSE
"2066",66670,"HYDE PARK                     ","MA ",1,100,"COMMISSION","Not Specified",0,"236",66670,14,2017-09-19,0,8,8,8,0,548.1525,548.1525,548.1525,0,4385.22,4385.22,4385.22,0,548.1525,548.1525,548.1525,0,4385.22,4385.22,4385.22,0,0,0,0,0,0,0,0,0,11.75,11.75,11.75,0,94,94,94,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2067",66671,"HYDE PARK                     ","MA ",1,100,"COMMISSION","Not Specified",0,"236",66671,115,2017-09-23,0,19,77,77,0,1421.82736842105,1131.39337662338,1131.39337662338,0,27014.72,87117.29,87117.29,0,1420.50105263158,1129.82714285714,1129.82714285714,0,26989.52,86996.69,86996.69,0,1.32631578947368,1.56623376623377,1.56623376623377,0,25.2,120.6,120.6,0,17.1052631578947,15.5324675324675,15.5324675324675,0,325,1196,1196,0.5,0.428571428571429,0.472222222222222,0.472222222222222,"less than or equal to 6 month",TRUE
"2068",66673,"SPRUCE GROVE                  ","AB ",1,0,"DAILY     ","1",1,"107",66673,163,2017-11-10,5,38,101,101,72,26.8421052631579,18.5346534653465,18.5346534653465,360,1020,1872,1872,72,26.8421052631579,18.5346534653465,18.5346534653465,360,1020,1872,1872,0,0,0,0,0,0,0,0,1.6,2.44736842105263,3.28712871287129,3.28712871287129,8,93,332,332,0.666666666666667,0.708333333333333,0.735294117647059,0.735294117647059,"less than or equal to 6 month",FALSE
"2069",66677,"ST CHARLES                    ","MO ",1,100,"COMMISSION","1",1,"107",66677,213,2017-12-30,49,66,127,127,1284.9387755102,1226.82575757576,1286.36598425197,1286.36598425197,62962,80970.5,163368.48,163368.48,1284.9387755102,1219.85606060606,1182.11401574803,1182.11401574803,62962,80510.5,150128.48,150128.48,0,6.96969696969697,104.251968503937,104.251968503937,0,460,13240,13240,4.53061224489796,4.39393939393939,4.86614173228346,4.86614173228346,222,290,618,618,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2071",66681,"VIRGINIA BEACH                ","VA ",1,100,"COMMISSION","Not Specified",1,"107",66681,213,2017-12-30,39,75,154,154,840.093333333333,808.821866666667,852.322337662338,852.322337662338,32763.64,60661.64,131257.64,131257.64,840.093333333333,808.821866666667,852.322337662338,852.322337662338,32763.64,60661.64,131257.64,131257.64,0,0,0,0,0,0,0,0,15.1025641025641,14.8666666666667,15.2402597402597,15.2402597402597,589,1115,2347,2347,0.448275862068966,0.448275862068966,0.46875,0.46875,"more than 6 month",FALSE
"2072",66682,"SUFFOLK                       ","VA ",1,100,"COMMISSION","Not Specified",0,"236",66682,133,2017-10-11,0,39,48,48,0,751.384615384615,750.791666666667,750.791666666667,0,29304,36038,36038,0,751.384615384615,750.791666666667,750.791666666667,0,29304,36038,36038,0,0,0,0,0,0,0,0,0,14.1794871794872,13.9791666666667,13.9791666666667,0,553,671,671,0.5,0.5,0.571428571428571,0.571428571428571,"less than or equal to 6 month",FALSE
"2073",66686,"ROMEOVILLE                    ","IL ",1,100,"COMMISSION","1",1,"107",66686,213,2017-12-30,51,96,163,163,1058.96588235294,1060.72645833333,1054.92509202454,1054.92509202454,54007.26,101829.74,171952.79,171952.79,1039.38156862745,924.220416666667,862.229754601227,862.229754601227,53008.46,88725.16,140543.45,140543.45,19.5843137254902,136.506041666667,192.695337423313,192.695337423313,998.8,13104.58,31409.34,31409.34,13.6666666666667,12.75,12.4171779141104,12.4171779141104,697,1224,2024,2024,0.673913043478261,0.761363636363636,0.786666666666667,0.786666666666667,"more than 6 month",FALSE
"2074",66695,"DAYTON                        ","TX ",1,100,"COMMISSION","1",1,"107",66695,210,2017-12-27,48,99,168,168,852.5,918.666666666667,898.857142857143,898.857142857143,40920,90948,151008,151008,852.5,918.666666666667,898.857142857143,898.857142857143,40920,90948,151008,151008,0,0,0,0,0,0,0,0,9.08333333333333,9.75757575757576,9.375,9.375,436,966,1575,1575,0.631578947368421,0.641025641025641,0.700787401574803,0.700787401574803,"more than 6 month",FALSE
"2075",66696,"THORNTON                      ","CO ",1,100,"COMMISSION","1",1,"107",66696,73,2017-12-04,9,19,19,19,1199.33333333333,1174.73684210526,1174.73684210526,1174.73684210526,10794,22320,22320,22320,1199.33333333333,1166.63157894737,1166.63157894737,1166.63157894737,10794,22166,22166,22166,0,8.10526315789474,8.10526315789474,8.10526315789474,0,154,154,154,3,3.15789473684211,3.15789473684211,3.15789473684211,27,60,60,60,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"2077",66702,"HOUSTON                       ","TX ",1,100,"COMMISSION","Not Specified",0,"236",66702,9,2017-06-27,0,0,3,3,0,0,800,800,0,0,2400,2400,0,0,800,800,0,0,2400,2400,0,0,0,0,0,0,0,0,0,0,5.33333333333333,5.33333333333333,0,0,16,16,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2078",66703,"HANOVER                       ","MD ",1,100,"COMMISSION","1",1,"107",66703,214,2017-12-31,57,116,208,208,1142.45614035088,1130.41379310345,1128.14423076923,1128.14423076923,65120,131128,234654,234654,1142.45614035088,1130.41379310345,1128.14423076923,1128.14423076923,65120,131128,234654,234654,0,0,0,0,0,0,0,0,19.1754385964912,19.8534482758621,19.9615384615385,19.9615384615385,1093,2303,4152,4152,0.303571428571429,0.280701754385965,0.292682926829268,0.292682926829268,"more than 6 month",FALSE
"2080",66705,"CHARLOTTE                     ","NC ",1,100,"COMMISSION","1",1,"107",66705,213,2017-12-30,45,89,155,155,1251.90422222222,1330.10887640449,1253.83348387097,1253.83348387097,56335.69,118379.69,194344.19,194344.19,1062.558,946.012471910112,867.894258064516,867.894258064516,47815.11,84195.11,134523.61,134523.61,189.346222222222,384.096404494382,385.939225806452,385.939225806452,8520.58,34184.58,59820.58,59820.58,12.3333333333333,13.2247191011236,12.7483870967742,12.7483870967742,555,1177,1976,1976,0.642857142857143,0.642857142857143,0.642857142857143,0.642857142857143,"more than 6 month",FALSE
"2081",66706,"LOS ANGELES                   ","CA ",1,100,"COMMISSION","Not Specified",1,"107",66706,214,2017-12-31,43,83,127,127,504.720930232558,508.204819277108,487.944881889764,487.944881889764,21703,42181,61969,61969,494.860465116279,494.084337349398,478.716535433071,478.716535433071,21279,41009,60797,60797,9.86046511627907,14.1204819277108,9.22834645669291,9.22834645669291,424,1172,1172,1172,16.1395348837209,17.0481927710843,17.2125984251969,17.2125984251969,694,1415,2186,2186,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2082",66707,"LINDEN                        ","NJ ",1,100,"COMMISSION","1",1,"107",66707,211,2017-12-29,8,13,22,22,710.0875,532.176923076923,526.312272727273,526.312272727273,5680.7,6918.3,11578.87,11578.87,695.7875,523.376923076923,517.405909090909,517.405909090909,5566.3,6803.9,11382.93,11382.93,14.3,8.8,8.90636363636364,8.90636363636364,114.4,114.4,195.94,195.94,8,6.38461538461539,7.45454545454545,7.45454545454545,64,83,164,164,0.5,0.666666666666667,0.5,0.5,"more than 6 month",FALSE
"2083",66712,"LOS ANGELES                   ","CA ",1,100,"COMMISSION","Not Specified",1,"107",66712,1,2017-09-05,0,1,1,1,0,532,532,532,0,532,532,532,0,532,532,532,0,532,532,532,0,0,0,0,0,0,0,0,0,14,14,14,0,14,14,14,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2084",66714,"HOUSTON                       ","TX ",1,100,"COMMISSION","Not Specified",0,"236",66714,38,2017-07-08,0,0,34,34,0,0,722.382941176471,722.382941176471,0,0,24561.02,24561.02,0,0,722.382941176471,722.382941176471,0,0,24561.02,24561.02,0,0,0,0,0,0,0,0,0,0,18.8235294117647,18.8235294117647,0,0,640,640,0.5,0.5,0.34375,0.34375,"less than or equal to 3 month",TRUE
"2085",66716,"HANOVER                       ","MD ",1,100,"COMMISSION","Not Specified",1,"107",66716,214,2017-12-31,56,115,207,207,1178.71428571429,1156.65217391304,1168.67632850242,1168.67632850242,66008,133015,241916,241916,1178.71428571429,1156.65217391304,1168.67632850242,1168.67632850242,66008,133015,241916,241916,0,0,0,0,0,0,0,0,18.2321428571429,18.5652173913043,18.7342995169082,18.7342995169082,1021,2135,3878,3878,0.272727272727273,0.380530973451327,0.434146341463415,0.434146341463415,"more than 6 month",FALSE
"2086",66717,"HANOVER                       ","MD ",1,100,"COMMISSION","Not Specified",1,"107",66717,214,2017-12-31,56,117,209,209,1009.08928571429,1051.5811965812,1066.14354066986,1066.14354066986,56509,123035,222824,222824,1009.08928571429,1051.5811965812,1066.14354066986,1066.14354066986,56509,123035,222824,222824,0,0,0,0,0,0,0,0,18.625,19.0940170940171,19.1961722488038,19.1961722488038,1043,2234,4012,4012,0.254545454545455,0.258620689655172,0.323671497584541,0.323671497584541,"more than 6 month",FALSE
"2087",66718,"HANOVER                       ","MD ",1,100,"COMMISSION","Not Specified",1,"107",66718,213,2017-12-30,50,95,162,162,999.74,998.851789473684,998.122962962963,998.122962962963,49987,94890.92,161695.92,161695.92,999.74,998.851789473684,998.122962962963,998.122962962963,49987,94890.92,161695.92,161695.92,0,0,0,0,0,0,0,0,18.12,17.5684210526316,17.3703703703704,17.3703703703704,906,1669,2814,2814,0.551020408163265,0.444444444444444,0.453333333333333,0.453333333333333,"more than 6 month",FALSE
"2088",66719,"HAMPTON                       ","GA ",1,100,"COMMISSION","Not Specified",1,"107",66719,56,2017-07-29,0,0,3,3,0,0,993.333333333333,993.333333333333,0,0,2980,2980,0,0,993.333333333333,993.333333333333,0,0,2980,2980,0,0,0,0,0,0,0,0,0,0,28.3333333333333,28.3333333333333,0,0,85,85,0.5,0.5,0.5,0.5,"less than or equal to 3 month",TRUE
"2089",66723,"MIDDLETON                     ","MA ",1,100,"COMMISSION","Not Specified",1,"107",66723,80,2017-08-19,0,0,56,56,0,0,1091,1091,0,0,61096,61096,0,0,1082.25,1082.25,0,0,60606,60606,0,0,8.75,8.75,0,0,490,490,0,0,16.2678571428571,16.2678571428571,0,0,911,911,0.5,0.5,0.4,0.4,"less than or equal to 3 month",TRUE
"2090",66724,"HANOVER                       ","MD ",1,100,"COMMISSION","Not Specified",1,"107",66724,212,2017-12-29,38,72,146,146,874.883157894737,996.497777777778,1275.75589041096,1275.75589041096,33245.56,71747.84,186260.36,186260.36,771.741578947368,908.850833333333,1225.6801369863,1225.6801369863,29326.18,65437.26,178949.3,178949.3,103.141578947368,87.6469444444444,50.0757534246575,50.0757534246575,3919.38,6310.58,7311.06,7311.06,8.1578947368421,9.52777777777778,14.0479452054795,14.0479452054795,310,686,2051,2051,0.851851851851852,0.830508474576271,0.62992125984252,0.62992125984252,"more than 6 month",FALSE
"2091",66733,"HAMPTON                       ","GA ",1,100,"COMMISSION","Not Specified",0,"236",66733,1,2017-10-03,0,1,1,1,0,1060,1060,1060,0,1060,1060,1060,0,1060,1060,1060,0,1060,1060,1060,0,0,0,0,0,0,0,0,0,54,54,54,0,54,54,54,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"2092",66734,"HANOVER                       ","MD ",1,100,"COMMISSION","Not Specified",1,"107",66734,76,2017-12-30,29,31,31,31,882.896551724138,907.096774193548,907.096774193548,907.096774193548,25604,28120,28120,28120,882.896551724138,907.096774193548,907.096774193548,907.096774193548,25604,28120,28120,28120,0,0,0,0,0,0,0,0,14.6896551724138,15.0967741935484,15.0967741935484,15.0967741935484,426,468,468,468,0.291666666666667,0.307692307692308,0.307692307692308,0.307692307692308,"less than or equal to 3 month",FALSE
"2093",66738,"MANCHESTER                    ","NH ",1,100,"COMMISSION","Not Specified",0,"236",66738,41,2017-07-11,0,0,39,39,0,0,1026.05128205128,1026.05128205128,0,0,40016,40016,0,0,1020,1020,0,0,39780,39780,0,0,6.05128205128205,6.05128205128205,0,0,236,236,0,0,15.6666666666667,15.6666666666667,0,0,611,611,0.5,0.5,0.333333333333333,0.333333333333333,"less than or equal to 3 month",TRUE
"2094",66740,"SAN MARCOS                    ","CA ",1,0,"WEEKLY    ","Not Specified",1,"107",66740,127,2017-12-12,24,71,87,87,862.594166666667,979.810422535211,906.39816091954,906.39816091954,20702.26,69566.54,78856.64,78856.64,862.594166666667,979.810422535211,906.39816091954,906.39816091954,20702.26,69566.54,78856.64,78856.64,0,0,0,0,0,0,0,0,8,8.33802816901408,8.36781609195402,8.36781609195402,192,592,728,728,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"2095",66744,"BAKERSFIELD                   ","CA ",1,100,"COMMISSION","1",0,"236",66744,14,2017-06-16,0,0,8,8,0,0,789.75,789.75,0,0,6318,6318,0,0,776.25,776.25,0,0,6210,6210,0,0,13.5,13.5,0,0,108,108,0,0,2.25,2.25,0,0,18,18,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"2096",66745,"HANOVER                       ","MD ",1,100,"COMMISSION","Not Specified",0,"236",66745,212,2017-12-29,43,82,121,121,914.169534883721,912.423536585366,979.802231404959,979.802231404959,39309.29,74818.73,118556.07,118556.07,837.264651162791,863.446585365854,943.636033057851,943.636033057851,36002.38,70802.62,114179.96,114179.96,76.9048837209302,48.9769512195122,36.1661983471074,36.1661983471074,3306.91,4016.11,4376.11,4376.11,10.1162790697674,10.1585365853659,12.3388429752066,12.3388429752066,435,833,1493,1493,0.67741935483871,0.738461538461539,0.613861386138614,0.613861386138614,"more than 6 month",FALSE
"2097",66747,"HAMPTON                       ","GA ",1,100,"COMMISSION","Not Specified",1,"107",66747,214,2017-12-31,51,99,178,178,932.549019607843,920.808080808081,895.955056179775,895.955056179775,47560,91160,159480,159480,932.549019607843,920.808080808081,895.955056179775,895.955056179775,47560,91160,159480,159480,0,0,0,0,0,0,0,0,42.9411764705882,43.4747474747475,45.0449438202247,45.0449438202247,2190,4304,8018,8018,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2098",66755,"PLAISTOW                      ","NH ",1,100,"COMMISSION","Not Specified",0,"236",66755,41,2017-07-11,0,0,40,40,0,0,917.15,917.15,0,0,36686,36686,0,0,887.25,887.25,0,0,35490,35490,0,0,29.9,29.9,0,0,1196,1196,0,0,15.925,15.925,0,0,637,637,0.5,0.5,0.325,0.325,"less than or equal to 3 month",TRUE
"2099",66763,"MERIDEN                       ","CT ",1,100,"COMMISSION","Not Specified",0,"236",66763,213,2017-12-30,47,92,164,164,1032.90680851064,1025.92130434783,1035.35731707317,1035.35731707317,48546.62,94384.76,169798.6,169798.6,1032.90680851064,1025.92130434783,1035.35731707317,1035.35731707317,48546.62,94384.76,169798.6,169798.6,0,0,0,0,0,0,0,0,16.6382978723404,16.4130434782609,16.7926829268293,16.7926829268293,782,1510,2754,2754,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2100",66764,"MERIDEN                       ","CT ",1,100,"COMMISSION","Not Specified",0,"236",66764,213,2017-12-30,45,89,159,159,1083.14533333333,1158.98943820225,1124.30339622642,1124.30339622642,48741.54,103150.06,178764.24,178764.24,1083.14533333333,1158.98943820225,1124.30339622642,1124.30339622642,48741.54,103150.06,178764.24,178764.24,0,0,0,0,0,0,0,0,17.6888888888889,18.8651685393258,17.9245283018868,17.9245283018868,796,1679,2850,2850,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2101",66768,"MIDDLETOWN                    ","CT ",1,100,"COMMISSION","Not Specified",0,"236",66768,67,2017-08-12,0,0,49,49,0,0,1024.37387755102,1024.37387755102,0,0,50194.32,50194.32,0,0,1024.37387755102,1024.37387755102,0,0,50194.32,50194.32,0,0,0,0,0,0,0,0,0,0,16.5918367346939,16.5918367346939,0,0,813,813,0.5,0.5,0.5,0.5,"less than or equal to 3 month",TRUE
"2102",66769,"MERIDEN                       ","CT ",1,100,"COMMISSION","Not Specified",0,"236",66769,212,2017-12-29,10,10,45,45,760.294,760.294,986.373333333333,986.373333333333,7602.94,7602.94,44386.8,44386.8,760.294,760.294,986.373333333333,986.373333333333,7602.94,7602.94,44386.8,44386.8,0,0,0,0,0,0,0,0,12.4,12.4,16.4222222222222,16.4222222222222,124,124,739,739,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2103",66775,"AUSTIN                        ","TX ",1,100,"COMMISSION","Not Specified",0,"236",66775,204,2017-12-21,45,70,98,98,1228.91,1062.23242857143,1027.59530612245,1027.59530612245,55300.95,74356.27,100704.34,100704.34,1083.71266666667,944.345,939.578979591837,939.578979591837,48767.07,66104.15,92078.74,92078.74,145.197333333333,117.887428571429,88.0163265306122,88.0163265306122,6533.88,8252.12,8625.6,8625.6,14.5555555555556,13.4714285714286,13.6122448979592,13.6122448979592,655,943,1334,1334,0.657142857142857,0.75,0.758620689655172,0.758620689655172,"more than 6 month",FALSE
"2104",66777,"BETHLEHEM                     ","PA ",1,100,"COMMISSION","1",0,"236",66777,213,2017-12-30,52,102,177,177,1223.41730769231,1377.59274509804,1275.50480225989,1275.50480225989,63617.7,140514.46,225764.35,225764.35,1160.39423076923,1337.85,1231.94638418079,1231.94638418079,60340.5,136460.7,218054.51,218054.51,63.0230769230769,39.7427450980392,43.558418079096,43.558418079096,3277.2,4053.76,7709.84,7709.84,14.2692307692308,16.0490196078431,14.7401129943503,14.7401129943503,742,1637,2609,2609,0.555555555555556,0.645161290322581,0.607843137254902,0.607843137254902,"more than 6 month",FALSE
"2105",66787,"LAWRENCEVILLE                 ","GA ",1,100,"COMMISSION","1",1,"107",66787,199,2017-12-30,50,97,156,156,1028.88,1013.13402061856,932.410256410256,932.410256410256,51444,98274,145456,145456,1019.08,999.958762886598,916.205128205128,916.205128205128,50954,96996,142928,142928,9.8,13.1752577319588,16.2051282051282,16.2051282051282,490,1278,2528,2528,4.76,4.39175257731959,3.96153846153846,3.96153846153846,238,426,618,618,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"2106",66788,"PROVIDENCE                    ","RI ",1,100,"COMMISSION","1",0,"236",66788,27,2017-06-28,0,0,24,24,0,0,1031.91666666667,1031.91666666667,0,0,24766,24766,0,0,1023.75,1023.75,0,0,24570,24570,0,0,8.16666666666667,8.16666666666667,0,0,196,196,0,0,16.0416666666667,16.0416666666667,0,0,385,385,0.5,0.5,0.434782608695652,0.434782608695652,"less than or equal to a month",TRUE
"2107",66796,"ANGIE                         ","LA ",1,100,"COMMISSION","1",1,"107",66796,213,2017-12-30,47,89,156,156,1263.81319148936,1190.35112359551,1149.39365384615,1149.39365384615,59399.22,105941.25,179305.41,179305.41,1186.85489361702,1095.64280898876,1068.82134615385,1068.82134615385,55782.18,97512.21,166736.13,166736.13,76.9582978723404,94.7083146067416,80.5723076923077,80.5723076923077,3617.04,8429.04,12569.28,12569.28,13.9148936170213,13.1123595505618,12.9423076923077,12.9423076923077,654,1167,2019,2019,0.925925925925926,0.914893617021277,0.917808219178082,0.917808219178082,"more than 6 month",FALSE
