"","Driver_Id","max_rides_to_city","Avg_dist","Total_dist"
"492",61698,"AUBURN",73.7533333333333,221.26
"493",61741,"DEARBORN",46.1409090909091,9135.9
"494",61793,"AURORA",67.6463725490196,6899.93
"495",61869,"FALLBROOK",69.6879605263158,10592.57
"496",61580,"SANDY HOOK",20.5484615384615,801.39
"497",61703,"GRAND RAPIDS",16.6992727272727,918.46
"498",61682,"KATY",77.5971739130435,7138.94
"499",61700,"HOUSTON",74.9017391304348,1722.74
"500",61771,"BROWNS MILLS",7.72272727272727,2208.7
"501",61725,"LOS ANGELES",69.1262637362637,6290.49
"502",61794,"PLAINFIELD",56.8153982300885,6420.14
"503",61813,"KNOXVILLE",230.668795180723,19145.51
"504",61844,"MINNEAPOLIS",64.4885245901639,3933.8
"505",61889,"CINCINNATI",29.8486046511628,2566.98
"506",61921,"EDISON",8.76307479224377,3163.47
"507",61803,"ALBUQUERQUE",18.7511688311688,1443.84
"508",61843,"SAINT PAUL",57.4084444444444,2583.38
"509",61947,"BRIDGEPORT",13.7163696369637,4156.06
"510",61798,"SAN DIEGO",52.1842105263158,3966
"511",61826,"LEXINGTON",27.0957142857143,2655.38
"512",61779,"GLENVIL",28.575,114.3
"513",61878,"SAINT PAUL",50.06,50.06
"514",61918,"DECATUR",32.3235,646.47
"515",61773,"LAFAYETTE",12.5365853658537,514
"516",61877,"JERSEY CITY",57.5045161290323,3565.28
"517",61847,"MINNEAPOLIS",83.2967857142857,2332.31
"518",61896,"DESOTO",34.4133333333333,516.2
"519",61931,"NORWALK",10.4031578947368,197.66
"520",61956,"BRISTOL",12.2911636363636,3380.07
"521",61957,"SPRINGFIELD",11.9418597560976,3916.93
