"","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_status","tenure(in_days)","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month","average_total_payment_3_month","average_total_payment_6_month","average_total_payment_1_year","sum_total_payment_1_month","sum_total_payment_3_month","sum_total_payment_6_month","sum_total_payment_1_year","average_standard_payment_1_month","average_standard_payment_3_month","average_standard_payment_6_month","average_standard_payment_1_year","sum_standard_payment_1_month","sum_standard_payment_3_month","sum_standard_payment_6_month","sum_standard_payment_1_year","average_non_standard_payment_1_month","average_non_standard_payment_3_month","average_non_standard_payment_6_month","average_non_standard_payment_1_year","sum_non_standard_payment_1_month","sum_non_standard_payment_3_month","sum_non_standard_payment_6_month","sum_non_standard_payment_1_year","average_jobs_1_month","average_jobs_3_month","average_jobs_6_month","average_jobs_1_year","total_jobs_1_month","total_jobs_3_month","total_jobs_6_month","total_jobs_1_year","average_satisfaction_1_month","average_satisfaction_3_month","average_satisfaction_6_month","average_satisfaction_1_year","Tenure(in_categories)","churn_status"
"2875",1,100,1,1,1,226,31,90,122,123,527.510967741935,716.809333333333,723.301967213115,723.031219512195,16352.84,64512.84,88242.84,88932.84,527.510967741935,716.809333333333,723.301967213115,723.031219512195,16352.84,64512.84,88242.84,88932.84,0,0,0,0,0,0,0,0,10.741935483871,13.5333333333333,13.8032786885246,13.8292682926829,333,1218,1684,1701,0.68,0.573170731707317,0.531531531531532,0.535714285714286,3,0
"2876",1,100,1,2,2,106,0,0,27,45,0,0,1082.1237037037,1157.17066666667,0,0,29217.34,52072.68,0,0,1082.1237037037,1157.17066666667,0,0,29217.34,52072.68,0,0,0,0,0,0,0,0,0,0,15.1851851851852,15.4222222222222,0,0,410,694,0.5,0.5,0.5,0.5,4,0
"2877",1,100,1,1,1,29,0,0,0,10,0,0,0,243.946,0,0,0,2439.46,0,0,0,243.946,0,0,0,2439.46,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,42,0.5,0.5,0.5,0.5,2,1
"2878",1,100,1,1,1,198,3,57,142,175,810.666666666667,860.894736842105,856.028169014084,858.234285714286,2432,49071,121556,150191,810.666666666667,860.894736842105,856.028169014084,858.234285714286,2432,49071,121556,150191,0,0,0,0,0,0,0,0,14.6666666666667,16.0526315789474,15.9154929577465,15.8228571428571,44,915,2260,2769,0.333333333333333,0.472727272727273,0.541353383458647,0.58433734939759,3,0
"2879",1,100,1,2,1,120,0,13,17,17,0,971.538461538462,967.647058823529,967.647058823529,0,12630,16450,16450,0,971.538461538462,994.705882352941,994.705882352941,0,12630,16910,16910,0,0,-27.0588235294118,-27.0588235294118,0,0,-460,-460,0,29.1538461538462,22.8235294117647,22.8235294117647,0,379,388,388,0.5,0,0,0,4,0
"2880",1,100,1,2,2,35,0,0,0,27,0,0,0,856.983333333333,0,0,0,23138.55,0,0,0,856.983333333333,0,0,0,23138.55,0,0,0,0,0,0,0,0,0,0,0,10.4814814814815,0,0,0,283,0.5,0.5,0.5,0.653846153846154,1,1
"2881",1,100,1,2,2,19,0,0,9,15,0,0,854.126666666667,886.825333333333,0,0,7687.14,13302.38,0,0,846.035555555556,881.970666666667,0,0,7614.32,13229.56,0,0,8.09111111111111,4.85466666666667,0,0,72.82,72.82,0,0,11.3333333333333,11.4,0,0,102,171,0.5,0.5,0.777777777777778,0.733333333333333,2,1
"2882",1,100,1,2,1,223,26,76,160,197,882.307692307692,940.921052631579,914,897.46192893401,22940,71510,146240,176800,893.846153846154,944.868421052632,915.875,898.984771573604,23240,71810,146540,177100,-11.5384615384615,-3.94736842105263,-1.875,-1.52284263959391,-300,-300,-300,-300,33.5769230769231,34.1447368421053,33.8,33.3147208121827,873,2595,5408,6563,0.5,0.5,0.5,0.5,3,0
"2883",1,100,1,1,1,216,17,49,91,113,1144.05411764706,1312.09795918367,1472.18835164835,1494.73752212389,19448.92,64292.8,133969.14,168905.34,1144.05411764706,1275.21632653061,1390.30043956044,1417.53185840708,19448.92,62485.6,126517.34,160181.1,0,36.8816326530612,81.8879120879121,77.2056637168142,0,1807.2,7451.8,8724.24,10,11.6326530612245,12.1098901098901,11.5929203539823,170,570,1102,1310,0.7,0.645161290322581,0.709090909090909,0.716666666666667,3,0
"2884",1,100,1,2,1,77,18,42,42,42,1174.41888888889,1036.20238095238,1036.20238095238,1036.20238095238,21139.54,43520.5,43520.5,43520.5,1160.64111111111,1021.36666666667,1021.36666666667,1021.36666666667,20891.54,42897.4,42897.4,42897.4,13.7777777777778,14.8357142857143,14.8357142857143,14.8357142857143,248,623.1,623.1,623.1,6.38888888888889,8.21428571428571,8.21428571428571,8.21428571428571,115,345,345,345,1,0.818181818181818,0.818181818181818,0.818181818181818,1,0
"2885",1,100,1,1,1,165,27,82,147,147,320.814814814815,412.121951219512,478.87074829932,478.87074829932,8662,33794,70394,70394,320.814814814815,412.121951219512,478.87074829932,478.87074829932,8662,33794,70394,70394,0,0,0,0,0,0,0,0,3.77777777777778,4.53658536585366,4.95918367346939,4.95918367346939,102,372,729,729,0.722222222222222,0.666666666666667,0.634615384615385,0.634615384615385,4,0
"2886",1,100,1,2,2,48,0,0,13,24,0,0,775.936923076923,706.8075,0,0,10087.18,16963.38,0,0,775.936923076923,706.355833333333,0,0,10087.18,16952.54,0,0,0,0.451666666666667,0,0,0,10.84,0,0,7.07692307692308,7.66666666666667,0,0,92,184,0.5,0.5,1,0.727272727272727,1,1
"2887",1,100,1,1,2,232,20,62,117,144,499.8,824.41935483871,899.537948717949,868.04125,9996,51114,105245.94,124997.94,499.8,819.096774193548,873.008034188034,838.138472222222,9996,50784,102141.94,120691.94,0,5.32258064516129,26.5299145299145,29.9027777777778,0,330,3104,4306,2.2,2.96774193548387,3.21367521367521,3.15972222222222,44,184,376,455,0.5,0.5,0.5,0.5,3,0
"2888",1,100,1,2,2,136,1,2,16,16,470.83,523.845,632.519375,632.519375,470.83,1047.69,10120.31,10120.31,470.83,523.845,632.519375,632.519375,470.83,1047.69,10120.31,10120.31,0,0,0,0,0,0,0,0,12,12.5,12.6875,12.6875,12,25,203,203,0.5,0.5,0.5,0.5,4,0
"2889",1,100,1,2,2,159,0,43,108,121,0,2385.43139534884,1586.63425925926,1521.86115702479,0,102573.55,171356.5,184145.2,0,2383.42906976744,1582.32388888889,1510.42809917355,0,102487.45,170890.98,182761.8,0,2.00232558139535,4.31037037037037,11.4330578512397,0,86.1,465.52,1383.4,0,26.9767441860465,18.4259259259259,17.7438016528926,0,1160,1990,2147,0.5,0.447368421052632,0.597826086956522,0.621359223300971,4,0
"2890",1,100,1,1,1,200,17,63,124,137,792.815294117647,1055.67587301587,1072.53580645161,1038.40941605839,13477.86,66507.58,132994.44,142262.09,792.815294117647,1055.67587301587,1009.67580645161,981.514233576642,13477.86,66507.58,125199.8,134467.45,0,0,62.86,56.8951824817518,0,0,7794.64,7794.64,13.2352941176471,15.984126984127,14.491935483871,14.0875912408759,225,1007,1797,1930,0.5,0.5,0.711538461538462,0.67741935483871,3,0
"2891",1,100,1,1,2,51,0,0,20,36,0,0,468,716,0,0,9360,25776,0,0,468,716,0,0,9360,25776,0,0,0,0,0,0,0,0,0,0,8.5,12.0555555555556,0,0,170,434,0.5,0.5,0.666666666666667,0.558823529411765,1,1
"2892",1,100,1,2,2,74,0,0,20,42,0,0,1164.55,1071.21428571429,0,0,23291,44991,0,0,517.95,363.119047619048,0,0,10359,15251,0,0,646.6,708.095238095238,0,0,12932,29740,0,0,12.85,12.6666666666667,0,0,257,532,0.5,0.5,0.5,0.5,1,1
"2893",1,100,1,2,2,137,0,1,37,58,0,1218,1117.89189189189,1114.20689655172,0,1218,41362,64624,0,1218,699.189189189189,664.620689655172,0,1218,25870,38548,0,0,418.702702702703,449.586206896552,0,0,15492,26076,0,13,12.2972972972973,11.9827586206897,0,13,455,695,0.5,0.5,0.5,0.5,4,0
"2894",1,100,1,2,2,130,0,0,67,96,0,0,554.962686567164,568.098958333333,0,0,37182.5,54537.5,0,0,472.126865671642,476.953125,0,0,31632.5,45787.5,0,0,82.8358208955224,91.1458333333333,0,0,5550,8750,0,0,12.1791044776119,12.2708333333333,0,0,816,1178,0.5,0.5,0.5,0.5,4,0
"2895",1,100,1,2,2,157,0,40,112,131,0,698.4,672.428571428571,673.282442748092,0,27936,75312,88200,0,698.4,672.428571428571,673.282442748092,0,27936,75312,88200,0,0,0,0,0,0,0,0,0,15.8,14.8839285714286,14.5801526717557,0,632,1667,1910,0.5,0.571428571428571,0.514851485148515,0.521008403361345,4,0
"2896",1,100,1,1,1,53,0,0,17,49,0,0,879.764705882353,870.530612244898,0,0,14956,42656,0,0,879.764705882353,870.530612244898,0,0,14956,42656,0,0,0,0,0,0,0,0,0,0,17.7058823529412,18.1020408163265,0,0,301,887,0.5,0.5,0.583333333333333,0.512820512820513,1,1
"2897",1,100,1,1,2,35,0,0,0,30,0,0,0,510.2,0,0,0,15306,0,0,0,510.2,0,0,0,15306,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,0,441,0.5,0.5,0.5,0.5,1,1
"2898",1,100,1,2,1,141,15,73,132,132,541.333333333333,608.904109589041,626.287878787879,626.287878787879,8120,44450,82670,82670,541.333333333333,608.904109589041,626.287878787879,626.287878787879,8120,44450,82670,82670,0,0,0,0,0,0,0,0,12.6666666666667,13.4383561643836,13.0227272727273,13.0227272727273,190,981,1719,1719,0.785714285714286,0.592592592592593,0.505376344086022,0.505376344086022,4,0
"2899",1,100,1,2,1,110,0,35,109,109,0,762,688.440366972477,688.440366972477,0,26670,75040,75040,0,762,688.440366972477,688.440366972477,0,26670,75040,75040,0,0,0,0,0,0,0,0,0,14.4285714285714,12.9633027522936,12.9633027522936,0,505,1413,1413,0.5,0.517241379310345,0.6375,0.6375,4,0
"2900",1,100,1,1,2,94,2,40,45,45,932,1095.9,1077.15555555556,1077.15555555556,1864,43836,48472,48472,932,1089.15,1071.15555555556,1071.15555555556,1864,43566,48202,48202,0,6.75,6,6,0,270,270,270,2.5,3.325,3.06666666666667,3.06666666666667,5,133,138,138,0.5,0.5,0.5,0.5,4,0
"2901",1,100,1,1,1,206,22,70,146,158,717.880909090909,866.395571428571,881.956849315068,874.99164556962,15793.38,60647.69,128765.7,138248.68,712.79,864.795571428571,860.612465753425,849.00253164557,15681.38,60535.69,125649.42,134142.4,5.09090909090909,1.6,21.3443835616438,25.9891139240506,112,112,3116.28,4106.28,10.0454545454545,11.3,12.041095890411,12.1518987341772,221,791,1758,1920,1,0.9375,0.944444444444444,0.944444444444444,3,0
"2902",1,100,1,1,1,221,20,47,102,104,1056.993,1051.36723404255,1014.4812745098,1007.84355769231,21139.86,49414.26,103477.09,104815.73,1054.053,1046.20127659574,1009.20911764706,1002.67278846154,21081.06,49171.46,102939.33,104277.97,2.94,5.16595744680851,5.2721568627451,5.17076923076923,58.8,242.8,537.76,537.76,11.75,13.0425531914894,12.9509803921569,12.9423076923077,235,613,1321,1346,0.266666666666667,0.470588235294118,0.538461538461538,0.545454545454545,3,0
"2903",1,100,1,2,1,184,0,18,63,87,0,761.697777777778,855.37873015873,885.268620689655,0,13710.56,53888.86,77018.37,0,761.697777777778,854.216825396825,884.289310344828,0,13710.56,53815.66,76933.17,0,0,1.16190476190476,0.979310344827586,0,0,73.2,85.2,0,9.61111111111111,11.6507936507937,12.3448275862069,0,173,734,1074,0.5,0.5,0.551724137931034,0.555555555555556,3,0
"2904",1,0,2,2,1,66,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16666666666667,1.30769230769231,0,0,7,17,0.5,0.5,1,1,1,1
"2905",1,100,1,2,2,5,0,0,0,4,0,0,0,1250,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,5000,0,0,0,2.5,0,0,0,10,0.5,0.5,0.5,0.5,2,1
"2906",1,100,1,2,2,40,0,0,1,27,0,0,824,554.592592592593,0,0,824,14974,0,0,824,554.592592592593,0,0,824,14974,0,0,0,0,0,0,0,0,0,0,14,18.6296296296296,0,0,14,503,0.5,0.5,0.5,0.5,1,1
"2908",1,100,1,2,1,27,0,10,10,10,0,1502.726,1502.726,1502.726,0,15027.26,15027.26,15027.26,0,1502.726,1502.726,1502.726,0,15027.26,15027.26,15027.26,0,0,0,0,0,0,0,0,0,22.5,22.5,22.5,0,225,225,225,0.5,0.5,0.5,0.5,2,0
"2909",1,100,1,1,1,119,20,59,74,74,1590.6225,1814.64016949153,1821.61756756757,1821.61756756757,31812.45,107063.77,134799.7,134799.7,1376.1225,1649.0113559322,1643.93040540541,1643.93040540541,27522.45,97291.67,121650.85,121650.85,214.5,165.628813559322,177.687162162162,177.687162162162,4290,9772.1,13148.85,13148.85,13.3,10.8474576271186,11.5675675675676,11.5675675675676,266,640,856,856,1,1,1,1,4,0
"2910",1,100,1,1,1,206,11,55,113,139,647.44,740.168545454545,767.392389380531,785.272446043165,7121.84,40709.27,86715.34,109152.87,639.694545454546,722.249636363636,748.330442477876,756.642805755396,7036.64,39723.73,84561.34,105173.35,7.74545454545455,17.9189090909091,19.0619469026549,28.6296402877698,85.2,985.54,2154,3979.52,8.45454545454546,10.2363636363636,10.4336283185841,10.6187050359712,93,563,1179,1476,0.9,0.787234042553192,0.698924731182796,0.726495726495726,3,0
"2911",1,100,1,2,1,243,22,65,120,143,1388.63636363636,1484.09230769231,1409,1266.73076923077,30550,96466,169080,181142.5,1373.81818181818,1463,1201.94166666667,1092.48601398601,30224,95095,144233,156225.5,14.8181818181818,21.0923076923077,207.058333333333,174.244755244755,326,1371,24847,24917,4.27272727272727,4.16923076923077,4.21666666666667,3.85314685314685,94,271,506,551,0.5,0.5,0.5,0.5,3,0
"2912",1,100,1,2,2,1,0,0,1,1,0,0,456,456,0,0,456,456,0,0,456,456,0,0,456,456,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,7,0.5,0.5,0.5,0.5,2,1
"2914",1,100,1,2,2,224,28,63,140,174,921.071428571429,917.142857142857,904.785714285714,909.712643678161,25790,57780,126670,158290,921.071428571429,921.269841269841,906.642857142857,911.206896551724,25790,58040,126930,158550,0,-4.12698412698413,-1.85714285714286,-1.49425287356322,0,-260,-260,-260,41.3571428571429,42.7142857142857,44.2642857142857,42.4310344827586,1158,2691,6197,7383,0.5,0.5,0.5,0.5,3,0
"2915",1,100,1,2,2,142,0,11,12,12,0,930,940.833333333333,940.833333333333,0,10230,11290,11290,0,930,940.833333333333,940.833333333333,0,10230,11290,11290,0,0,0,0,0,0,0,0,0,42,42,42,0,462,504,504,0.5,0.5,0.5,0.5,4,0
"2917",1,100,1,1,2,197,2,28,71,84,760,629.285714285714,648.929577464789,680.309523809524,1520,17620,46074,57146,760,629.285714285714,648.929577464789,680.309523809524,1520,17620,46074,57146,0,0,0,0,0,0,0,0,14,12.7857142857143,12.7183098591549,12.6785714285714,28,358,903,1065,0.5,0.571428571428571,0.6,0.461538461538462,3,0
"2918",1,100,1,2,2,56,0,0,14,42,0,0,691.928571428571,684.642857142857,0,0,9687,28755,0,0,691.928571428571,684.642857142857,0,0,9687,28755,0,0,0,0,0,0,0,0,0,0,15.7142857142857,16.3571428571429,0,0,220,687,0.5,0.5,0.384615384615385,0.352941176470588,1,1
"2919",1,100,1,2,1,222,28,86,178,216,848.5,909.558139534884,897.280898876405,919.268518518518,23758,78222,159716,198562,848.5,909.558139534884,897.280898876405,919.268518518518,23758,78222,159716,198562,0,0,0,0,0,0,0,0,13.3214285714286,14.1162790697674,13.8539325842697,14.1203703703704,373,1214,2466,3050,0.642857142857143,0.627906976744186,0.627118644067797,0.630841121495327,3,0
"2920",1,100,1,2,2,15,0,0,0,10,0,0,0,840.4,0,0,0,8404,0,0,0,840.4,0,0,0,8404,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0,137,0.5,0.5,0.5,0.222222222222222,2,1
"2921",1,100,1,2,2,80,0,0,31,32,0,0,445.935483870968,454.5,0,0,13824,14544,0,0,445.935483870968,454.5,0,0,13824,14544,0,0,0,0,0,0,0,0,0,0,12.2258064516129,12.34375,0,0,379,395,0.5,0.5,0.5,0.52,1,0
"2922",1,100,1,2,1,3,0,0,0,3,0,0,0,744.333333333333,0,0,0,2233,0,0,0,744.333333333333,0,0,0,2233,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,39,0.5,0.5,0.5,0.333333333333333,2,1
"2923",1,100,1,2,2,1,0,0,0,1,0,0,0,1100,0,0,0,1100,0,0,0,1100,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0.5,0.5,0.5,0,2,1
"2924",1,100,1,2,1,221,6,24,94,126,612.825,618.260416666667,547.739042553192,547.142063492063,3676.95,14838.25,51487.47,68939.9,374.416666666667,456.752083333333,449.740957446809,450.114682539683,2246.5,10962.05,42275.65,56714.45,238.408333333333,161.508333333333,97.998085106383,97.027380952381,1430.45,3876.2,9211.82,12225.45,10,11.4583333333333,12.5531914893617,12.2698412698413,60,275,1180,1546,0.5,0.5,0.5,0.5,3,0
"2925",1,100,1,2,2,87,0,0,42,65,0,0,745.714285714286,793.107692307692,0,0,31320,51552,0,0,745.714285714286,793.107692307692,0,0,31320,51552,0,0,0,0,0,0,0,0,0,0,14.547619047619,14.8307692307692,0,0,611,964,0.5,0.5,0.461538461538462,0.564516129032258,1,1
"2926",1,100,1,2,2,87,0,0,40,48,0,0,909.119,907.19,0,0,36364.76,43545.12,0,0,907.751,905.525,0,0,36310.04,43465.2,0,0,1.368,1.665,0,0,54.72,79.92,0,0,12.8,13.3541666666667,0,0,512,641,0.5,0.5,0.65,0.636363636363636,1,0
"2927",1,100,1,2,1,226,29,89,164,198,593.379310344828,762.874382022472,820.660487804878,829.84,17208,67895.82,134588.32,164308.32,593.379310344828,762.874382022472,819.806829268293,823.819797979798,17208,67895.82,134448.32,163116.32,0,0,0.853658536585366,6.02020202020202,0,0,140,1192,15.448275862069,16.5505617977528,15.25,14.3939393939394,448,1473,2501,2850,0.48,0.4625,0.472727272727273,0.469026548672566,3,0
"2928",1,100,1,2,2,31,0,0,0,20,0,0,0,1033.6,0,0,0,20672,0,0,0,1033.6,0,0,0,20672,0,0,0,0,0,0,0,0,0,0,0,20.95,0,0,0,419,0.5,0.5,0.5,0.15,1,1
"2929",1,100,1,2,2,75,0,0,24,49,0,0,702.666666666667,621.285714285714,0,0,16864,30443,0,0,702.666666666667,621.285714285714,0,0,16864,30443,0,0,0,0,0,0,0,0,0,0,11.5833333333333,11.0816326530612,0,0,278,543,0.5,0.5,0.19047619047619,0.282608695652174,1,1
"2930",1,100,1,1,1,216,24,76,161,170,844.833333333333,1155.12526315789,887.950434782609,955.294235294118,20276,87789.52,142960.02,162400.02,460.833333333333,921.730526315789,777.77652173913,789.270705882353,11060,70051.52,125222.02,134176.02,384,233.394736842105,110.173913043478,166.023529411765,9216,17738,17738,28224,7.95833333333333,15.4342105263158,12.7391304347826,12.8823529411765,191,1173,2051,2190,0.523809523809524,0.524590163934426,0.523809523809524,0.523809523809524,3,0
"2931",1,100,1,2,1,113,0,0,55,67,0,0,341.163636363636,417.014925373134,0,0,18764,27940,0,0,341.163636363636,417.014925373134,0,0,18764,27940,0,0,0,0,0,0,0,0,0,0,7.63636363636364,8.77611940298507,0,0,420,588,0.5,0.5,0.709677419354839,0.619047619047619,4,0
"2932",1,100,1,2,1,218,22,67,140,167,1072.98681818182,1118.95104477612,1031.03585714286,993.709760479042,23605.71,74969.72,144345.02,165949.53,1072.98681818182,1118.95104477612,1030.78585714286,992.527724550898,23605.71,74969.72,144310.02,165752.13,0,0,0.25,1.18203592814371,0,0,35,197.4,6.63636363636364,7.23880597014925,7.27857142857143,7.18562874251497,146,485,1019,1200,0.5,0.5,0.5,0.5,3,0
"2934",1,100,1,2,2,8,0,0,6,6,0,0,444,444,0,0,2664,2664,0,0,444,444,0,0,2664,2664,0,0,0,0,0,0,0,0,0,0,11.8333333333333,11.8333333333333,0,0,71,71,0.5,0.5,0.75,0.75,2,0
"2935",1,0,2,2,2,215,27,59,131,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03703703703704,9.15254237288136,8.84732824427481,8.79245283018868,244,540,1159,1398,0.84,0.824561403508772,0.767441860465116,0.738853503184713,3,0
"2936",1,100,1,2,2,1,0,0,0,1,0,0,0,493.5,0,0,0,493.5,0,0,0,493.5,0,0,0,493.5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0.5,0.5,0.5,0.5,2,1
"2937",1,100,1,2,2,70,0,9,26,26,0,408,470.769230769231,470.769230769231,0,3672,12240,12240,0,408,470.769230769231,470.769230769231,0,3672,12240,12240,0,0,0,0,0,0,0,0,0,11,11.1923076923077,11.1923076923077,0,99,291,291,0.5,0.333333333333333,0.578947368421053,0.578947368421053,1,0
"2938",1,0,2,2,2,68,21,40,40,40,0,235.75,235.75,235.75,0,9430,9430,9430,0,235.75,235.75,235.75,0,9430,9430,9430,0,0,0,0,0,0,0,0,5.76190476190476,5.325,5.325,5.325,121,213,213,213,0.642857142857143,0.590909090909091,0.590909090909091,0.590909090909091,1,0
"2939",1,100,1,1,2,23,0,0,0,13,0,0,0,843.923076923077,0,0,0,10971,0,0,0,843.923076923077,0,0,0,10971,0,0,0,0,0,0,0,0,0,0,0,16.2307692307692,0,0,0,211,0.5,0.5,0.5,0.384615384615385,2,1
"2940",1,100,1,2,2,59,0,8,38,38,0,1237,1281.97368421053,1281.97368421053,0,9896,48715,48715,0,997,1106.39473684211,1106.39473684211,0,7976,42043,42043,0,240,175.578947368421,175.578947368421,0,1920,6672,6672,0,12.5,10.7368421052632,10.7368421052632,0,100,408,408,0.5,0.5,0.5,0.5,1,0
"2941",1,100,1,2,2,143,0,5,21,38,0,1000,980,1038.02631578947,0,5000,20580,39445,0,40,88.5714285714286,330.236842105263,0,200,1860,12549,0,960,891.428571428571,707.789473684211,0,4800,18720,26896,0,14.6,14.1428571428571,13.3684210526316,0,73,297,508,0.5,0.5,0.5,0.5,4,0
"2943",1,100,1,2,1,199,13,26,46,58,605.841538461538,635.758846153846,835.303260869565,870.201551724138,7875.94,16529.73,38423.95,50471.69,605.841538461538,635.758846153846,830.727173913044,866.57224137931,7875.94,16529.73,38213.45,50261.19,0,0,4.57608695652174,3.62931034482759,0,0,210.5,210.5,12.7692307692308,12.8846153846154,12.195652173913,12.6896551724138,166,335,561,736,0.5,1,0.705882352941177,0.793103448275862,3,0
"2944",1,100,1,2,1,1,1,1,1,1,372.46,372.46,372.46,372.46,372.46,372.46,372.46,372.46,372.46,372.46,372.46,372.46,372.46,372.46,372.46,372.46,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,0.5,0.5,0.5,0.5,2,0
"2945",1,100,1,1,2,194,16,34,74,89,479,514.882352941176,693.216216216216,710.019662921348,7664,17506,51298,63191.75,479,514.882352941176,572.837837837838,609.929775280899,7664,17506,42390,54283.75,0,0,120.378378378378,100.089887640449,0,0,8908,8908,9.5625,11.1176470588235,12,12.0786516853933,153,378,888,1075,0.692307692307692,0.666666666666667,0.576271186440678,0.555555555555556,3,0
"2946",1,100,1,2,1,21,0,0,0,6,0,0,0,975,0,0,0,5850,0,0,0,975,0,0,0,5850,0,0,0,0,0,0,0,0,0,0,0,15.1666666666667,0,0,0,91,0.5,0.5,0.5,0.666666666666667,2,1
"2947",1,100,1,2,1,206,1,5,74,96,472.34,834.66,1038.90027027027,1022.68833333333,472.34,4173.3,76878.62,98178.08,472.34,626.656,841.084864864865,842.705416666667,472.34,3133.28,62240.28,80899.72,0,208.004,197.815405405405,179.982916666667,0,1040.02,14638.34,17278.36,5,10.2,13.2837837837838,13,5,51,983,1248,0.5,1,0.854545454545454,0.824324324324324,3,0
"2948",1,100,1,2,1,180,23,66,122,122,473.521304347826,493.724393939394,486.82262295082,486.82262295082,10890.99,32585.81,59392.36,59392.36,426.340434782609,424.241515151515,425.706065573771,425.706065573771,9805.83,27999.94,51936.14,51936.14,47.1808695652174,69.4828787878788,61.1165573770492,61.1165573770492,1085.16,4585.87,7456.22,7456.22,15.0869565217391,14.6969696969697,14.7377049180328,14.7377049180328,347,970,1798,1798,0.5,0.5,0.5,0.5,4,0
"2949",1,100,1,1,1,208,31,89,159,183,644.516129032258,1058.17123595506,897.790817610063,888.290928961749,19980,94177.24,142748.74,162557.24,644.516129032258,1058.17123595506,897.790817610063,888.290928961749,19980,94177.24,142748.74,162557.24,0,0,0,0,0,0,0,0,13.6451612903226,18.9101123595506,15.5157232704403,15.1967213114754,423,1683,2467,2781,0.6,0.573529411764706,0.576271186440678,0.566176470588235,3,0
"2950",1,100,1,2,2,85,0,0,42,69,0,0,719.345238095238,731.413043478261,0,0,30212.5,50467.5,0,0,395.535714285714,389.384057971014,0,0,16612.5,26867.5,0,0,323.809523809524,342.028985507246,0,0,13600,23600,0,0,10.3809523809524,10.1304347826087,0,0,436,699,0.5,0.5,0.5,0.5,1,1
"2951",1,100,1,1,1,229,24,75,155,189,539.75,585.706666666667,677.496774193548,680.846560846561,12954,43928,105012,128680,539.75,584.853333333333,677.083870967742,680.507936507937,12954,43864,104948,128616,0,0.853333333333333,0.412903225806452,0.338624338624339,0,64,64,64,6.95833333333333,7.46666666666667,9.05161290322581,9.12169312169312,167,560,1403,1724,0.5,0.5,0.5,0.5,3,0
"2952",1,100,1,2,2,54,0,0,34,34,0,0,1026.46117647059,1026.46117647059,0,0,34899.68,34899.68,0,0,1005.36294117647,1005.36294117647,0,0,34182.34,34182.34,0,0,21.0982352941176,21.0982352941176,0,0,717.34,717.34,0,0,11.4705882352941,11.4705882352941,0,0,390,390,0.5,0.5,0.606060606060606,0.606060606060606,1,0
"2953",1,100,1,1,1,108,0,21,43,43,0,704.761904761905,638.744186046512,638.744186046512,0,14800,27466,27466,0,704.761904761905,638.744186046512,638.744186046512,0,14800,27466,27466,0,0,0,0,0,0,0,0,0,10.6190476190476,10.4651162790698,10.4651162790698,0,223,450,450,0.5,0.5,0.666666666666667,0.666666666666667,4,0
"2955",1,100,1,2,2,84,0,0,28,48,0,0,619.857142857143,651.229166666667,0,0,17356,31259,0,0,619.857142857143,651.229166666667,0,0,17356,31259,0,0,0,0,0,0,0,0,0,0,9.03571428571429,9.41666666666667,0,0,253,452,0.5,0.5,0.615384615384615,0.477272727272727,1,1
"2956",1,100,1,1,1,51,0,0,18,50,0,0,877.833333333333,906.66,0,0,15801,45333,0,0,877.833333333333,906.66,0,0,15801,45333,0,0,0,0,0,0,0,0,0,0,16.7777777777778,16.42,0,0,302,821,0.5,0.5,0.611111111111111,0.62,1,1
"2957",1,100,1,1,2,51,0,0,18,45,0,0,739.833333333333,762.066666666667,0,0,13317,34293,0,0,739.833333333333,762.066666666667,0,0,13317,34293,0,0,0,0,0,0,0,0,0,0,16.1666666666667,15.6666666666667,0,0,291,705,0.5,0.5,0.5,0.627906976744186,1,1
"2958",1,100,1,1,2,5,0,0,2,2,0,0,814,814,0,0,1628,1628,0,0,814,814,0,0,1628,1628,0,0,0,0,0,0,0,0,0,0,15.5,15.5,0,0,31,31,0.5,0.5,0.5,0.5,2,1
"2959",1,100,1,1,2,179,0,24,68,93,0,1020.25583333333,934.288235294118,921.835483870968,0,24486.14,63531.6,85730.7,0,1020.25583333333,933.150588235294,920.680215053763,0,24486.14,63454.24,85623.26,0,0,1.13764705882353,1.1552688172043,0,0,77.36,107.44,0,16.9166666666667,15.8235294117647,15.6451612903226,0,406,1076,1455,0.5,0.590909090909091,0.614035087719298,0.584415584415584,4,0
