"","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","Driver_Id","tenure(in_days)","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month","average_total_payment_3_month","average_total_payment_6_month","average_total_payment_1_year","sum_total_payment_1_month","sum_total_payment_3_month","sum_total_payment_6_month","sum_total_payment_1_year","average_standard_payment_1_month","average_standard_payment_3_month","average_standard_payment_6_month","average_standard_payment_1_year","sum_standard_payment_1_month","sum_standard_payment_3_month","sum_standard_payment_6_month","sum_standard_payment_1_year","average_non_standard_payment_1_month","average_non_standard_payment_3_month","average_non_standard_payment_6_month","average_non_standard_payment_1_year","sum_non_standard_payment_1_month","sum_non_standard_payment_3_month","sum_non_standard_payment_6_month","sum_non_standard_payment_1_year","average_jobs_1_month","average_jobs_3_month","average_jobs_6_month","average_jobs_1_year","total_jobs_1_month","total_jobs_3_month","total_jobs_6_month","total_jobs_1_year","average_satisfaction_1_month","average_satisfaction_3_month","average_satisfaction_6_month","average_satisfaction_1_year","Tenure(in_categories)","churn_status"
"1378",63263,"MOUNT PLEASANT                ","WI ",1,100,"COMMISSION","0",0,"236",63263,191,2017-12-08,0,24,79,118,0,840.333333333333,775.848101265823,798.796610169491,0,20168,61292,94258,0,831.166666666667,771.924050632911,796.169491525424,0,19948,60982,93948,0,9.16666666666667,3.92405063291139,2.6271186440678,0,220,310,310,0,3,2.77215189873418,2.90677966101695,0,72,219,343,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"1379",63264,"MOUNT PLEASANT                ","WI ",1,100,"COMMISSION","0",0,"236",63264,208,2018-01-17,1,4,5,6,430,297.5,310,298.333333333333,430,1190,1550,1790,430,297.5,310,298.333333333333,430,1190,1550,1790,0,0,0,0,0,0,0,0,1,1,1.2,1.16666666666667,1,4,6,7,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"1380",63265,"MOUNT PLEASANT                ","WI ",1,100,"COMMISSION","0",0,"236",63265,210,2017-12-27,0,37,96,122,0,1856.75675675676,1516.1875,1486.01639344262,0,68700,145554,181294,0,1818,1489.6875,1465.16393442623,0,67266,143010,178750,0,38.7567567567568,26.5,20.8524590163934,0,1434,2544,2544,0,3.59459459459459,3.26041666666667,3.23770491803279,0,133,313,395,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"1381",63266,"MOUNT PLEASANT                ","WI ",1,100,"COMMISSION","0",0,"236",63266,113,2017-10-26,0,0,5,8,0,0,371.6,347.25,0,0,1858,2778,0,0,371.6,347.25,0,0,1858,2778,0,0,0,0,0,0,0,0,0,0,1.4,1.375,0,0,7,11,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"1382",63267,"MOUNT PLEASANT                ","WI ",1,100,"COMMISSION","0",0,"236",63267,243,2018-01-31,12,49,108,143,625.833333333333,777.714285714286,795.518518518518,852.405594405594,7510,38108,85916,121894,625.833333333333,777.714285714286,793.388888888889,850.797202797203,7510,38108,85686,121664,0,0,2.12962962962963,1.60839160839161,0,0,230,230,2.5,2.79591836734694,2.76851851851852,2.73426573426573,30,137,299,391,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"1383",63269,"LAUREL                        ","MD ",1,100,"COMMISSION","NULL",0,"236",63269,109,2017-10-01,0,0,28,58,0,0,630,680.51724137931,0,0,17640,39470,0,0,630,680.51724137931,0,0,17640,39470,0,0,0,0,0,0,0,0,0,0,8.89285714285714,10.0344827586207,0,0,249,582,0.5,0.5,0.846153846153846,0.648148148148148,"less than or equal to 6 month",FALSE
"1384",63270,"PRINCE GEORGE                 ","BC ",1,0,"DAILY     ","0",0,"236",63270,64,2017-08-05,0,0,5,57,0,0,16,6.3859649122807,0,0,80,364,0,0,16,6.3859649122807,0,0,80,364,0,0,0,0,0,0,0,0,0,0,3.2,3.19298245614035,0,0,16,182,0.5,0.5,1,0.878048780487805,"less than or equal to 3 month",TRUE
"1385",63271,"RICHMOND                      ","VA ",1,100,"COMMISSION","0",0,"236",63271,108,2017-09-16,0,0,34,92,0,0,809.647058823529,884.782608695652,0,0,27528,81400,0,0,809.647058823529,884.782608695652,0,0,27528,81400,0,0,0,0,0,0,0,0,0,0,14.2941176470588,15.3260869565217,0,0,486,1410,0.5,0.5,0.611111111111111,0.458333333333333,"less than or equal to 6 month",TRUE
"1386",63272,"RICHMOND                      ","TX ",1,100,"COMMISSION","0",0,"236",63272,122,2017-10-09,0,0,30,32,0,0,256.8,254.25,0,0,7704,8136,0,0,256.8,254.25,0,0,7704,8136,0,0,0,0,0,0,0,0,0,0,12.6,12.03125,0,0,378,385,0.5,0.5,0.210526315789474,0.210526315789474,"less than or equal to 6 month",FALSE
"1387",63284,"BALDWIN PARK                  ","CA ",1,100,"COMMISSION","NULL",1,"107",63284,245,2018-01-31,18,61,122,164,535.722222222222,514.180327868852,516.139344262295,520.030487804878,9643,31365,62969,85285,535.722222222222,514.180327868852,516.139344262295,520.030487804878,9643,31365,62969,85285,0,0,0,0,0,0,0,0,14.7222222222222,17.3934426229508,17.8032786885246,18.1158536585366,265,1061,2172,2971,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"1388",63291,"SUFFOLK                       ","VA ",1,100,"COMMISSION","0",1,"107",63291,1,2017-09-20,0,0,1,1,0,0,444,444,0,0,444,444,0,0,444,444,0,0,444,444,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,7,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"1389",63292,"SUFFOLK                       ","VA ",1,100,"COMMISSION","NULL",1,"107",63292,245,2018-01-31,27,82,172,226,671.481481481482,673.219512195122,659.546511627907,695.141592920354,18130,55204,113442,157102,671.481481481482,673.219512195122,659.546511627907,695.141592920354,18130,55204,113442,157102,0,0,0,0,0,0,0,0,11.4074074074074,11.4756097560976,11.1395348837209,11.7654867256637,308,941,1916,2659,0.730769230769231,0.705882352941177,0.69047619047619,0.661764705882353,"more than 6 month",FALSE
"1390",63293,"SUFFOLK                       ","VA ",1,100,"COMMISSION","0",1,"107",63293,244,2018-01-30,27,83,168,220,693.407407407407,697.204819277108,691.547619047619,705.354545454545,18722,57868,116180,155178,693.407407407407,697.204819277108,691.547619047619,705.354545454545,18722,57868,116180,155178,0,0,0,0,0,0,0,0,12.7407407407407,12.3493975903614,11.9761904761905,12.1590909090909,344,1025,2012,2675,0.730769230769231,0.552238805970149,0.55421686746988,0.546875,"more than 6 month",FALSE
"1391",63294,"NORFOLK                       ","VA ",1,100,"COMMISSION","0",1,"107",63294,119,2018-01-09,1,4,6,6,962,573.5,678.333333333333,678.333333333333,962,2294,4070,4070,962,573.5,678.333333333333,678.333333333333,962,2294,4070,4070,0,0,0,0,0,0,0,0,17,12,13.3333333333333,13.3333333333333,17,48,80,80,0,0,0,0,"less than or equal to 6 month",FALSE
"1392",63298,"FREDRICKSBURG                 ","VA ",1,100,"COMMISSION","0",0,"236",63298,191,2017-12-08,0,20,106,166,0,921.3,841.320754716981,866.66265060241,0,18426,89180,143866,0,921.3,841.320754716981,866.66265060241,0,18426,89180,143866,0,0,0,0,0,0,0,0,0,16.3,15.6981132075472,16.210843373494,0,326,1664,2691,0.5,0.5,0.480392156862745,0.477987421383648,"more than 6 month",FALSE
"1393",63299,"FREDRICKSBURG                 ","VA ",1,100,"COMMISSION","0",0,"236",63299,189,2017-12-07,0,36,128,184,0,877.722222222222,813.75,830.315217391304,0,31598,104160,152778,0,877.722222222222,813.75,830.315217391304,0,31598,104160,152778,0,0,0,0,0,0,0,0,0,15.5833333333333,15.46875,15.6086956521739,0,561,1980,2872,0.5,0.393939393939394,0.491935483870968,0.514124293785311,"more than 6 month",FALSE
"1394",63301,"CHESAPEAKE                    ","VA ",1,100,"COMMISSION","0",0,"236",63301,87,2017-08-26,0,0,25,82,0,0,870.24,864.085365853659,0,0,21756,70855,0,0,870.24,864.085365853659,0,0,21756,70855,0,0,0,0,0,0,0,0,0,0,14.88,15.390243902439,0,0,372,1262,0.5,0.5,0.4375,0.520547945205479,"less than or equal to 3 month",TRUE
"1395",63303,"NORFOLK                       ","VA ",1,100,"COMMISSION","0",0,"236",63303,13,2017-09-30,0,0,3,3,0,0,232,232,0,0,696,696,0,0,232,232,0,0,696,696,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,9,0.5,0.5,0,0,"less than or equal to a month",TRUE
"1396",63304,"NORFOLK                       ","VA ",1,100,"COMMISSION","0",0,"236",63304,137,2017-10-15,0,0,23,81,0,0,623.652173913043,760.407407407407,0,0,14344,61593,0,0,623.652173913043,760.407407407407,0,0,14344,61593,0,0,0,0,0,0,0,0,0,0,11.7391304347826,13.9259259259259,0,0,270,1128,0.5,0.5,0.4,0.39344262295082,"less than or equal to 6 month",FALSE
"1397",63308,"CHESTERFIELD                  ","VA ",1,100,"COMMISSION","0",1,"107",63308,9,2017-09-19,0,0,2,2,0,0,740,740,0,0,1480,1480,0,0,740,740,0,0,1480,1480,0,0,0,0,0,0,0,0,0,0,13.5,13.5,0,0,27,27,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"1398",63310,"CHESTERFIELD                  ","VA ",1,100,"COMMISSION","0",1,"107",63310,245,2018-01-31,28,86,178,231,663.357142857143,687.511627906977,702.168539325843,738.718614718615,18574,59126,124986,170644,663.357142857143,687.511627906977,702.168539325843,738.718614718615,18574,59126,124986,170644,0,0,0,0,0,0,0,0,13.1071428571429,12.8604651162791,12.7584269662921,13.1298701298701,367,1106,2271,3033,0.692307692307692,0.626865671641791,0.627906976744186,0.602941176470588,"more than 6 month",FALSE
"1399",63315,"NORFOLK                       ","VA ",1,100,"COMMISSION","0",1,"107",63315,66,2017-08-05,0,0,1,32,0,0,1406,909.96875,0,0,1406,29119,0,0,1406,909.96875,0,0,1406,29119,0,0,0,0,0,0,0,0,0,0,20,16.09375,0,0,20,515,0.5,0.5,0,0.689655172413793,"less than or equal to 3 month",TRUE
"1400",63316,"RICHMOND                      ","VA ",1,100,"COMMISSION","0",0,"236",63316,97,2017-09-05,0,0,32,93,0,0,774.6875,887.204301075269,0,0,24790,82510,0,0,774.6875,887.204301075269,0,0,24790,82510,0,0,0,0,0,0,0,0,0,0,13.625,15.2903225806452,0,0,436,1422,0.5,0.5,0.578947368421053,0.556962025316456,"less than or equal to 6 month",TRUE
"1401",63333,"NORFOLK                       ","VA ",1,100,"COMMISSION","0",1,"107",63333,243,2018-01-29,7,23,47,63,983.142857142857,849.391304347826,809.276595744681,822.222222222222,6882,19536,38036,51800,983.142857142857,849.391304347826,809.276595744681,822.222222222222,6882,19536,38036,51800,0,0,0,0,0,0,0,0,16.5714285714286,14.6086956521739,14.0212765957447,14.3650793650794,116,336,659,905,0.714285714285714,0.578947368421053,0.666666666666667,0.625,"more than 6 month",FALSE
"1402",63334,"NORFOLK                       ","VA ",1,100,"COMMISSION","0",1,"107",63334,242,2018-01-30,21,70,146,194,761.142857142857,730.485714285714,740.506849315069,773.857731958763,15984,51134,108114,150128.4,761.142857142857,730.485714285714,740.506849315069,773.050927835052,15984,51134,108114,149971.88,0,0,0,0.80680412371134,0,0,0,156.52,14.5238095238095,14.1857142857143,13.9452054794521,14.1752577319588,305,993,2036,2750,0.65,0.634615384615385,0.617647058823529,0.704347826086957,"more than 6 month",FALSE
"1403",63335,"NORFOLK                       ","VA ",1,100,"COMMISSION","0",1,"107",63335,29,2017-10-19,0,0,3,3,0,0,618.666666666667,618.666666666667,0,0,1856,1856,0,0,618.666666666667,618.666666666667,0,0,1856,1856,0,0,0,0,0,0,0,0,0,0,6,6,0,0,18,18,0.5,0.5,0,0,"less than or equal to a month",FALSE
"1404",63337,"MIAMI                         ","FL ",1,100,"COMMISSION","0",1,"107",63337,5,2017-12-15,0,5,5,5,0,699.2,699.2,699.2,0,3496,3496,3496,0,699.2,699.2,699.2,0,3496,3496,3496,0,0,0,0,0,0,0,0,0,16,16,16,0,80,80,80,0.5,1,1,1,"less than or equal to a month",FALSE
"1405",63339,"LITHONIA                      ","GA ",1,100,"COMMISSION","NULL",0,"236",63339,24,2017-06-24,0,0,0,16,0,0,0,600.213125,0,0,0,9603.41,0,0,0,429.523125,0,0,0,6872.37,0,0,0,170.69,0,0,0,2731.04,0,0,0,4.8125,0,0,0,77,0.5,0.5,0.5,0.857142857142857,"less than or equal to a month",TRUE
"1406",63341,"LITHONIA                      ","GA ",1,100,"COMMISSION","NULL",0,"236",63341,47,2017-07-18,0,0,0,19,0,0,0,845.20947368421,0,0,0,16058.98,0,0,0,483.822105263158,0,0,0,9192.62,0,0,0,361.387368421053,0,0,0,6866.36,0,0,0,4.42105263157895,0,0,0,84,0.5,0.5,0.5,0.857142857142857,"less than or equal to 3 month",TRUE
"1407",63345,"CREST HILL                    ","IL ",1,100,"COMMISSION","NULL",0,"236",63345,110,2017-09-18,0,0,30,58,0,0,526.94,518.743103448276,0,0,15808.2,30087.1,0,0,526.94,505.312068965517,0,0,15808.2,29308.1,0,0,0,13.4310344827586,0,0,0,779,0,0,13.1666666666667,12.948275862069,0,0,395,751,0.5,0.5,0.5,0.5,"less than or equal to 6 month",TRUE
"1408",63346,"CREST HILL                    ","IL ",1,100,"COMMISSION","NULL",0,"236",63346,20,2017-06-28,0,0,0,5,0,0,0,534.06,0,0,0,2670.3,0,0,0,526.3,0,0,0,2631.5,0,0,0,7.76,0,0,0,38.8,0,0,0,12.8,0,0,0,64,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"1409",63347,"NOBLE                         ","OK ",1,100,"COMMISSION","0",1,"107",63347,160,2017-11-14,0,1,14,19,0,1208,494.428571428571,506.842105263158,0,1208,6922,9630,0,1208,494.428571428571,506.842105263158,0,1208,6922,9630,0,0,0,0,0,0,0,0,0,1,1.57142857142857,1.68421052631579,0,1,22,32,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"1410",63348,"NOBLE                         ","OK ",1,100,"COMMISSION","0",1,"107",63348,244,2018-01-30,20,61,117,150,1288.345,1020.15409836066,818.533333333333,754.096,25766.9,62229.4,95768.4,113114.4,1248.945,858.67868852459,698.644444444444,650.329333333333,24978.9,52379.4,81741.4,97549.4,39.4,161.475409836066,119.888888888889,103.766666666667,788,9850,14027,15565,3.25,3.47540983606557,2.86324786324786,2.66666666666667,65,212,335,400,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"1411",63349,"NEW YORK                      ","NY ",1,100,"COMMISSION","NULL",1,"107",63349,243,2018-01-30,19,63,132,166,963.64,1084.33428571429,1057.43257575758,1034.62734939759,18309.16,68313.06,139581.1,171748.14,963.64,1084.33428571429,1052.00833333333,1030.31409638554,18309.16,68313.06,138865.1,171032.14,0,0,5.42424242424242,4.31325301204819,0,0,716,716,12.3157894736842,13.4920634920635,13.5151515151515,13.0481927710843,234,850,1784,2166,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"1412",63356,"ANTIOCH                       ","TN ",1,100,"COMMISSION","0",0,"236",63356,6,2017-06-06,0,0,0,5,0,0,0,960,0,0,0,4800,0,0,0,960,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,53,0.5,0.5,0.5,0.4,"less than or equal to a month",TRUE
"1413",63358,"CHITTENANGO                   ","NY ",1,100,"COMMISSION","0",0,"236",63358,220,2018-01-06,5,51,118,166,848.508,1141.57294117647,1124.80338983051,1110.49963855422,4242.54,58220.22,132726.8,184342.94,848.508,1141.57294117647,1124.80338983051,1110.49963855422,4242.54,58220.22,132726.8,184342.94,0,0,0,0,0,0,0,0,11.2,16.4313725490196,16.0932203389831,15.8433734939759,56,838,1899,2630,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"1414",63367,"SPENCER                       ","MA ",1,100,"COMMISSION","0",0,"236",63367,201,2017-12-30,0,1,19,38,0,0,1924.26315789474,2238.71052631579,0,0,36561,85071,0,0,1924.26315789474,2190.18421052632,0,0,36561,83227,0,0,0,48.5263157894737,0,0,0,1844,0,2,3.89473684210526,4.42105263157895,0,2,74,168,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"1415",63381,"PHILADELPHIA                  ","PA ",1,100,"COMMISSION","0",0,"236",63381,126,2017-10-04,0,0,41,102,0,0,851.951219512195,860.588235294118,0,0,34930,87780,0,0,851.951219512195,860.588235294118,0,0,34930,87780,0,0,0,0,0,0,0,0,0,0,15.6829268292683,15.7941176470588,0,0,643,1611,0.5,0.5,0.5,0.595959595959596,"less than or equal to 6 month",FALSE
"1416",63383,"FORKED RIVER                  ","NJ ",1,100,"COMMISSION","0",0,"236",63383,195,2017-12-12,0,27,106,167,0,1070.55555555556,973.716981132075,1016.75449101796,0,28905,103214,169798,0,1070.55555555556,973.716981132075,1016.29341317365,0,28905,103214,169721,0,0,0,0.461077844311377,0,0,0,77,0,17,15.8396226415094,16.5209580838323,0,459,1679,2759,0.5,0.407407407407407,0.481132075471698,0.479041916167665,"more than 6 month",FALSE
"1417",63389,"ROOSEVELT                     ","NY ",1,100,"COMMISSION","NULL",0,"236",63389,245,2018-01-31,26,81,160,214,630.807692307692,756.876543209877,760.46875,828.471962616822,16401,61307,121675,177293,630.807692307692,756.876543209877,760.46875,828.471962616822,16401,61307,121675,177293,0,0,0,0,0,0,0,0,10.3846153846154,11.9506172839506,12.51875,13.7242990654206,270,968,2003,2937,0.538461538461538,0.55,0.551282051282051,0.507177033492823,"more than 6 month",FALSE
"1418",63390,"ROCKFORD                      ","IL ",1,100,"COMMISSION","0",1,"107",63390,240,2018-01-30,8,25,53,83,728.75,834.8424,764.283773584906,833.184819277108,5830,20871.06,40507.04,69154.34,110,150.4,113.63358490566,185.741927710843,880,3760,6022.58,15416.58,618.75,684.4424,650.650188679245,647.442891566265,4950,17111.06,34484.46,53737.76,3.75,4.08,4.22641509433962,3.96385542168675,30,102,224,329,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"1419",63395,"SUITLAND                      ","MD ",1,100,"COMMISSION","0",0,"236",63395,79,2017-08-18,0,0,13,66,0,0,971.098461538461,1266.74393939394,0,0,12624.28,83605.1,0,0,971.098461538461,1254.85424242424,0,0,12624.28,82820.38,0,0,0,11.889696969697,0,0,0,784.72,0,0,11,14.7878787878788,0,0,143,976,0.5,0.5,0.461538461538462,0.476190476190476,"less than or equal to 3 month",TRUE
"1420",63396,"NORFOLK                       ","VA ",1,100,"COMMISSION","0",1,"107",63396,245,2018-01-31,22,67,147,187,793.818181818182,763.194029850746,758.625850340136,783.92513368984,17464,51134,111518,146594,793.818181818182,763.194029850746,758.625850340136,783.92513368984,17464,51134,111518,146594,0,0,0,0,0,0,0,0,15.4090909090909,14.0149253731343,14.4965986394558,14.7914438502674,339,939,2131,2766,0.636363636363636,0.589285714285714,0.643835616438356,0.616822429906542,"more than 6 month",FALSE
"1421",63401,"EASTVALE                      ","CA ",1,100,"COMMISSION","NULL",0,"236",63401,81,2017-08-20,0,0,20,71,0,0,849.6,1000.9014084507,0,0,16992,71064,0,0,849.6,1000.9014084507,0,0,16992,71064,0,0,0,0,0,0,0,0,0,0,14.75,17.4647887323944,0,0,295,1240,0.5,0.5,0.631578947368421,0.579710144927536,"less than or equal to 3 month",TRUE
"1422",63405,"WINCHESTER                    ","VA ",1,100,"COMMISSION","0",0,"236",63405,217,2018-01-03,3,55,137,193,518,770.945454545455,698.408759124088,687.088082901554,1554,42402,95682,132608,518,770.945454545455,698.408759124088,687.088082901554,1554,42402,95682,132608,0,0,0,0,0,0,0,0,9.33333333333333,13.2181818181818,11.8613138686131,11.5751295336788,28,727,1625,2234,0.333333333333333,0.581395348837209,0.586206896551724,0.589285714285714,"more than 6 month",FALSE
"1423",63406,"CHESTERFIELD                  ","VA ",1,100,"COMMISSION","NULL",1,"107",63406,245,2018-01-31,30,88,180,240,683.266666666667,734.590909090909,721.733333333333,743.875,20498,64644,129912,178530,683.266666666667,734.590909090909,721.733333333333,743.875,20498,64644,129912,178530,0,0,0,0,0,0,0,0,12.7,12.9318181818182,12.6,12.8333333333333,381,1138,2268,3080,0.551724137931034,0.602739726027397,0.571428571428571,0.536912751677852,"more than 6 month",FALSE
"1424",63407,"NORFOLK                       ","VA ",1,100,"COMMISSION","0",1,"107",63407,230,2018-01-16,7,52,123,172,687.142857142857,858.923076923077,851.341463414634,896.418604651163,4810,44664,104715,154184,687.142857142857,858.923076923077,851.341463414634,896.418604651163,4810,44664,104715,154184,0,0,0,0,0,0,0,0,14.8571428571429,15.6346153846154,15.5528455284553,15.8255813953488,104,813,1913,2722,0.142857142857143,0.439024390243902,0.517857142857143,0.572815533980582,"more than 6 month",FALSE
"1425",63413,"PHILADELPHIA                  ","PA ",1,100,"COMMISSION","NULL",1,"107",63413,245,2018-01-31,31,90,182,240,765.483870967742,778.555555555556,791.923076923077,810.541666666667,23730,70070,144130,194530,765.483870967742,778.555555555556,791.923076923077,810.541666666667,23730,70070,144130,194530,0,0,0,0,0,0,0,0,14.4516129032258,14.5,14.6923076923077,14.8875,448,1305,2674,3573,0.566666666666667,0.590909090909091,0.575418994413408,0.573839662447257,"more than 6 month",FALSE
"1426",63417,"CLINTON TWP                   ","MI ",1,100,"COMMISSION","NULL",1,"107",63417,24,2018-01-31,23,23,23,23,867.380434782609,867.380434782609,867.380434782609,867.380434782609,19949.75,19949.75,19949.75,19949.75,856.363043478261,856.363043478261,856.363043478261,856.363043478261,19696.35,19696.35,19696.35,19696.35,11.0173913043478,11.0173913043478,11.0173913043478,11.0173913043478,253.4,253.4,253.4,253.4,7.95652173913043,7.95652173913043,7.95652173913043,7.95652173913043,183,183,183,183,0.5,0.5,0.5,0.5,"less than or equal to a month",FALSE
"1427",63418,"MIAMI                         ","FL ",1,100,"COMMISSION","0",1,"107",63418,245,2018-01-31,26,77,146,196,978.465384615385,1033.39246753247,859.126301369863,852.85887755102,25440.1,79571.22,125432.44,167160.34,977.496153846154,1032.73792207792,858.608493150685,852.473163265306,25414.9,79520.82,125356.84,167084.74,0.969230769230769,0.654545454545455,0.517808219178082,0.385714285714286,25.2,50.4,75.6,75.6,12.5769230769231,13.2987012987013,11.4452054794521,11.6377551020408,327,1024,1671,2281,0.6,0.644736842105263,0.714285714285714,0.728723404255319,"more than 6 month",FALSE
"1428",63421,"LYNCHBURG                     ","VA ",1,100,"COMMISSION","NULL",0,"236",63421,230,2018-01-31,25,83,158,161,660.08,719.493975903614,714.734430379747,715.08099378882,16502,59718,112928.04,115128.04,660.08,719.493975903614,714.734430379747,715.08099378882,16502,59718,112928.04,115128.04,0,0,0,0,0,0,0,0,12.2,12.7710843373494,12.5,12.3354037267081,305,1060,1975,1986,0.863636363636364,0.666666666666667,0.666666666666667,0.646153846153846,"more than 6 month",FALSE
"1429",63422,"LYNCHBURG                     ","VA ",1,100,"COMMISSION","NULL",0,"236",63422,1,2017-08-24,0,0,1,1,0,0,200,200,0,0,200,200,0,0,200,200,0,0,200,200,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"1430",63425,"CHESTERFIELD                  ","VA ",1,100,"COMMISSION","NULL",1,"107",63425,244,2018-01-31,19,62,127,170,564.210526315789,663.870967741935,674.456692913386,677.270588235294,10720,41160,85656,115136,564.210526315789,663.870967741935,674.456692913386,677.270588235294,10720,41160,85656,115136,0,0,0,0,0,0,0,0,7.94736842105263,9.30645161290323,9.75590551181102,9.98235294117647,151,577,1239,1697,0.833333333333333,0.639344262295082,0.548387096774194,0.509090909090909,"more than 6 month",FALSE
"1431",63434,"MIAMI                         ","FL ",1,100,"COMMISSION","0",0,"236",63434,97,2017-09-05,0,0,24,64,0,0,1059.01,1051.30484375,0,0,25416.24,67283.51,0,0,1059.01,1051.30484375,0,0,25416.24,67283.51,0,0,0,0,0,0,0,0,0,0,8.66666666666667,9.421875,0,0,208,603,0.5,0.5,0.777777777777778,0.837209302325581,"less than or equal to 6 month",TRUE
"1432",63436,"ANGIE                         ","LA ",1,100,"COMMISSION","0",1,"107",63436,232,2018-01-20,3,9,17,23,771.073333333333,631.504444444444,835.156470588235,846.364347826087,2313.22,5683.54,14197.66,19466.38,771.073333333333,587.06,811.627058823529,826.538260869565,2313.22,5283.54,13797.66,19010.38,0,44.4444444444444,23.5294117647059,19.8260869565217,0,400,400,456,11.3333333333333,8.44444444444444,10.5294117647059,10.4347826086957,34,76,179,240,1,1,1,1,"more than 6 month",FALSE
"1433",63437,"ANGIE                         ","LA ",1,100,"COMMISSION","NULL",1,"107",63437,245,2018-01-31,22,63,125,171,1026.10136363636,1088.69904761905,1085.04016,1055.0569005848,22574.23,68588.04,135630.02,180414.73,1023.82863636364,1080.31428571429,1070.56448,1042.01619883041,22524.23,68059.8,133820.56,178184.77,2.27272727272727,8.38476190476191,14.47568,13.040701754386,50,528.24,1809.46,2229.96,14.4545454545455,15.2539682539683,15.232,14.9473684210526,318,961,1904,2556,0.888888888888889,0.849056603773585,0.84375,0.845528455284553,"more than 6 month",FALSE
"1434",63440,"PATERSON                      ","NJ ",1,100,"COMMISSION","0",1,"107",63440,245,2018-01-31,22,70,121,164,331.409090909091,384.7,333.727272727273,324.164634146341,7291,26929,40381,53163,331.409090909091,384.7,333.727272727273,324.164634146341,7291,26929,40381,53163,0,0,0,0,0,0,0,0,7.68181818181818,8.91428571428571,7.36363636363636,6.98170731707317,169,624,891,1145,0.529411764705882,0.53448275862069,0.581395348837209,0.538461538461538,"more than 6 month",FALSE
"1435",63441,"NORFOLK                       ","VA ",1,100,"COMMISSION","NULL",1,"107",63441,245,2018-01-31,20,62,125,171,858.4,800.516129032258,784.288,815.865497076023,17168,49632,98036,139513,858.4,800.516129032258,784.288,815.865497076023,17168,49632,98036,139513,0,0,0,0,0,0,0,0,15.15,14.6129032258065,14.6,14.9122807017544,303,906,1825,2550,0.842105263157895,0.693877551020408,0.655737704918033,0.641509433962264,"more than 6 month",FALSE
"1436",63443,"GAHANNA                       ","OH ",1,100,"COMMISSION","0",1,"107",63443,225,2018-01-12,6,26,77,94,0,136,333.220779220779,319.148936170213,0,3536,25658,30000,0,136,333.220779220779,319.148936170213,0,3536,25658,30000,0,0,0,0,0,0,0,0,1.16666666666667,1.57692307692308,2.15584415584416,2.08510638297872,7,41,166,196,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"1437",63444,"PATERSON                      ","NJ ",1,100,"COMMISSION","0",1,"107",63444,220,2018-01-07,2,10,44,67,346.5,338.8,344.75,393.044776119403,693,3388,15169,26334,346.5,338.8,344.75,393.044776119403,693,3388,15169,26334,0,0,0,0,0,0,0,0,9.5,9,8.40909090909091,9,19,90,370,603,1,0.75,0.689655172413793,0.608695652173913,"more than 6 month",FALSE
"1438",63459,"SURREY,BC,V3W2N6              ","BC ",1,100,"COMMISSION","NULL",1,"107",63459,31,2017-12-29,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83333333333333,4.83333333333333,4.83333333333333,0,29,29,29,0.5,0.333333333333333,0.333333333333333,0.333333333333333,"less than or equal to 3 month",FALSE
"1439",63462,"STATEN ISLAND                 ","NY ",1,100,"COMMISSION","0",1,"107",63462,240,2018-01-27,6,20,51,79,4996,2891.8,3203.72549019608,3157.35443037975,29976,57836,163390,249431,4991,2890.3,3128.47058823529,3084.06329113924,29946,57806,159552,243641,5,1.5,75.2549019607843,73.2911392405063,30,30,3838,5790,9.33333333333333,4.65,3.62745098039216,4.49367088607595,56,93,185,355,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
