"","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","tenure.in_days.","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month.","average_total_payment_3_month.","average_total_payment_6_month.","average_total_payment_1_year.","sum_total_payment_1_month.","sum_total_payment_3_month.","sum_total_payment_6_month.","sum_total_payment_1_year.","average_standard_payment_1_month.","average_standard_payment_3_month.","average_standard_payment_6_month.","average_standard_payment_1_year.","sum_standard_payment_1_month.","sum_standard_payment_3_month.","sum_standard_payment_6_month.","sum_standard_payment_1_year.","average_non_standard_payment_1_month.","average_non_standard_payment_3_month.","average_non_standard_payment_6_month.","average_non_standard_payment_1_year.","sum_non_standard_payment_1_month.","sum_non_standard_payment_3_month.","sum_non_standard_payment_6_month.","sum_non_standard_payment_1_year.","average_jobs_1_month.","average_jobs_3_month.","average_jobs_6_month.","average_jobs_1_year.","total_jobs_1_month.","total_jobs_3_month.","total_jobs_6_month.","total_jobs_1_year.","average_satisfaction_1_month.","average_satisfaction_3_month.","average_satisfaction_6_month.","average_satisfaction_1_year.","Tenure.in_categories.","churn_status"
"531",70120,"COLUMBUS","OH",1,100,"COMMISSION","Not Specified",0,"236",141,2018-05-29,25,75,118,118,880.46,910.739066666667,892.194237288136,892.194237288136,22011.5,68305.43,105278.92,105278.92,880.46,910.739066666667,881.848474576271,881.848474576271,22011.5,68305.43,104058.12,104058.12,0,0,10.3457627118644,10.3457627118644,0,0,1220.8,1220.8,8.12,8.57333333333333,8.52542372881356,8.52542372881356,203,643,1006,1006,0.5,0.5,0.5,0.5,"less than or equal to 6 month",FALSE
"532",70128,"WOOD CROSS","UT",1,100,"COMMISSION","Not Specified",0,"236",252,2018-05-17,2,38,80,137,684.55,807.866842105263,721.2505,763.100583941606,1369.1,30698.94,57700.04,104544.78,684.55,807.866842105263,721.2505,759.363357664234,1369.1,30698.94,57700.04,104032.78,0,0,0,3.73722627737226,0,0,0,512,13,12.5263157894737,11.275,11.7080291970803,26,476,902,1604,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"533",70131,"NEW BRAUNFELS","TX",1,100,"COMMISSION","Not Specified",1,"107",101,2017-12-23,0,0,0,79,0,0,0,1401.45113924051,0,0,0,110714.64,0,0,0,1358.03316455696,0,0,0,107284.62,0,0,0,43.4179746835443,0,0,0,3430.02,0,0,0,12.6962025316456,0,0,0,1003,0.5,0.5,0.5,0.717391304347826,"less than or equal to 6 month",TRUE
"534",70147,"PORT JERVIS","NY",1,100,"COMMISSION","Not Specified",1,"107",3,2017-08-21,0,0,0,2,0,0,0,836,0,0,0,1672,0,0,0,836,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,27,0.5,0.5,0.5,0,"less than or equal to a month",TRUE
"535",70149,"PORT JERVIS","NY",1,100,"COMMISSION","Not Specified",1,"107",135,2018-01-02,0,0,1,12,0,0,608,684,0,0,608,8208,0,0,608,684,0,0,608,8208,0,0,0,0,0,0,0,0,0,0,10,10.4166666666667,0,0,10,125,0.5,0.5,0,0.363636363636364,"less than or equal to 6 month",TRUE
"536",70185,"CUMBERLAND","MD",1,100,"COMMISSION","0",1,"107",1,2017-12-01,0,0,0,1,0,0,0,888,0,0,0,888,0,0,0,888,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0.5,0.5,0.5,0,"less than or equal to a month",TRUE
"537",70186,"CUMBERLAND","MD",1,100,"COMMISSION","0",1,"107",1,2017-09-27,0,0,0,1,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"538",70189,"CHESTERFIELD","VA",1,100,"COMMISSION","Not Specified",1,"107",177,2018-02-15,0,0,14,112,0,0,290,307.517857142857,0,0,4060,34442,0,0,290,307.517857142857,0,0,4060,34442,0,0,0,0,0,0,0,0,0,0,3.28571428571429,3.17857142857143,0,0,46,356,0.5,0.5,0.833333333333333,0.814814814814815,"less than or equal to 6 month",TRUE
"539",70205,"KENT","WA",1,100,"COMMISSION","Not Specified",1,"107",63,2017-12-10,0,0,0,26,0,0,0,1493.31846153846,0,0,0,38826.28,0,0,0,1451.01076923077,0,0,0,37726.28,0,0,0,42.3076923076923,0,0,0,1100,0,0,0,5.46153846153846,0,0,0,142,0.5,0.5,0.5,0.928571428571429,"less than or equal to 3 month",TRUE
"540",70216,"LEVITTOWN","PA",1,100,"COMMISSION","Not Specified",1,"107",4,2017-09-16,0,0,0,4,0,0,0,1120,0,0,0,4480,0,0,0,1120,0,0,0,4480,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,70,0.5,0.5,0.5,0.25,"less than or equal to a month",TRUE
"541",70240,"HANOVER","MD",1,100,"COMMISSION","Not Specified",1,"107",56,2017-10-03,0,0,0,40,0,0,0,826.47675,0,0,0,33059.07,0,0,0,810.43725,0,0,0,32417.49,0,0,0,16.0395,0,0,0,641.58,0,0,0,9.925,0,0,0,397,0.5,0.5,0.5,0.606060606060606,"less than or equal to 3 month",TRUE
"542",70283,"COATESVILLE","PA",1,100,"COMMISSION","0",0,"236",214,2018-03-20,0,16,52,156,0,396.5,349.576923076923,439.121794871795,0,6344,18178,68503,0,396.5,349.576923076923,439.121794871795,0,6344,18178,68503,0,0,0,0,0,0,0,0,0,4.3125,3.75,4.33333333333333,0,69,195,676,0.5,0.777777777777778,0.851851851851852,0.67741935483871,"more than 6 month",FALSE
"543",70339,"AMBLER","PA",1,100,"COMMISSION","0",0,"236",248,2018-04-23,0,53,99,217,0,1060.75471698113,909.292929292929,829.032258064516,0,56220,90020,179900,0,1060.75471698113,909.292929292929,829.032258064516,0,56220,90020,179900,0,0,0,0,0,0,0,0,0,8.64150943396226,6.84848484848485,5.97695852534562,0,458,678,1297,0.5,0.675,0.701492537313433,0.690140845070423,"more than 6 month",FALSE
"544",70345,"SALEM","MA",1,100,"COMMISSION","0",1,"107",56,2017-12-09,0,0,0,7,0,0,0,815.714285714286,0,0,0,5710,0,0,0,815.714285714286,0,0,0,5710,0,0,0,0,0,0,0,0,0,0,0,6.57142857142857,0,0,0,46,0.5,0.5,0.5,0.75,"less than or equal to 3 month",TRUE
"545",70346,"MIDDLETON","MA",1,100,"COMMISSION","Not Specified",1,"107",1,2017-10-16,0,0,0,1,0,0,0,936,0,0,0,936,0,0,0,936,0,0,0,936,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0.5,0.5,0.5,0,"less than or equal to a month",TRUE
"546",70351,"RUMFORD","RI",1,100,"COMMISSION","Not Specified",1,"107",106,2017-12-02,0,0,0,90,0,0,0,703.466666666667,0,0,0,63312,0,0,0,703.466666666667,0,0,0,63312,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,1008,0.5,0.5,0.5,0.656716417910448,"less than or equal to 6 month",TRUE
"547",70367,"BRIDGEPORT","CT",1,100,"COMMISSION","Not Specified",1,"107",1,2017-08-19,0,0,0,1,0,0,0,378,0,0,0,378,0,0,0,378,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"548",70381,"AURORA","IL",1,100,"COMMISSION","Not Specified",0,"236",49,2018-03-17,0,13,35,35,0,700.873076923077,618.906,618.906,0,9111.35,21661.71,21661.71,0,700.873076923077,618.906,618.906,0,9111.35,21661.71,21661.71,0,0,0,0,0,0,0,0,0,6.53846153846154,4.91428571428571,4.91428571428571,0,85,172,172,0.5,0.5,0.5,0.5,"less than or equal to 3 month",FALSE
"549",70395,"PORT JERVIS","NY",1,100,"COMMISSION","Not Specified",1,"107",1,2017-08-23,0,0,0,1,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0.5,0.5,0.5,1,"less than or equal to a month",TRUE
"550",70396,"PORT JERVIS","NY",1,100,"COMMISSION","Not Specified",1,"107",2,2017-08-20,0,0,0,2,0,0,0,760,0,0,0,1520,0,0,0,760,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"551",70397,"PORT JERVIS","NY",1,100,"COMMISSION","Not Specified",1,"107",123,2017-12-19,0,0,0,3,0,0,0,709.333333333333,0,0,0,2128,0,0,0,709.333333333333,0,0,0,2128,0,0,0,0,0,0,0,0,0,0,0,10.3333333333333,0,0,0,31,0.5,0.5,0.5,0.5,"less than or equal to 6 month",TRUE
"552",70412,"CHESTERFIELD","VA",1,100,"COMMISSION","Not Specified",1,"107",52,2017-10-09,0,0,0,36,0,0,0,615.444444444444,0,0,0,22156,0,0,0,615.444444444444,0,0,0,22156,0,0,0,0,0,0,0,0,0,0,0,6.94444444444444,0,0,0,250,0.5,0.5,0.5,0,"less than or equal to 3 month",TRUE
"553",70424,"BRIDGEPORT","CT",1,100,"COMMISSION","Not Specified",1,"107",1,2017-08-19,0,0,0,1,0,0,0,504,0,0,0,504,0,0,0,504,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"554",70425,"BRIDGEPORT","CT",1,100,"COMMISSION","Not Specified",1,"107",131,2017-12-27,0,0,0,4,0,0,0,373,0,0,0,1492,0,0,0,373,0,0,0,1492,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,23,0.5,0.5,0.5,0,"less than or equal to 6 month",TRUE
"555",70433,"PHILADELPHIA","PA",1,100,"COMMISSION","Not Specified",1,"107",45,2017-10-02,0,0,0,43,0,0,0,548,0,0,0,23564,0,0,0,548,0,0,0,23564,0,0,0,0,0,0,0,0,0,0,0,5.18604651162791,0,0,0,223,0.5,0.5,0.5,0.333333333333333,"less than or equal to 3 month",TRUE
"556",70443,"BRONX","NY",1,100,"COMMISSION","0",0,"236",251,2018-04-26,0,52,105,226,0,1199.23076923077,995.371428571429,907.730088495575,0,62360,104514,205147,0,1199.23076923077,995.371428571429,907.730088495575,0,62360,104514,205147,0,0,0,0,0,0,0,0,0,11.9807692307692,8.96190476190476,7.96902654867257,0,623,941,1801,0.5,0.536585365853659,0.557142857142857,0.546583850931677,"more than 6 month",FALSE
"557",70461,"WOBURN","MA",1,100,"COMMISSION","0",1,"107",108,2017-12-04,0,0,0,82,0,0,0,779.146341463415,0,0,0,63890,0,0,0,779.146341463415,0,0,0,63890,0,0,0,0,0,0,0,0,0,0,0,6.89024390243902,0,0,0,565,0.5,0.5,0.5,0.5,"less than or equal to 6 month",TRUE
"558",70469,"LAS VEGAS","NV",1,100,"COMMISSION","Not Specified",1,"107",106,2017-12-04,0,0,0,11,0,0,0,645.494545454545,0,0,0,7100.44,0,0,0,610.949090909091,0,0,0,6720.44,0,0,0,34.5454545454545,0,0,0,380,0,0,0,6.27272727272727,0,0,0,69,0.5,0.5,0.5,0.5,"less than or equal to 6 month",TRUE
"559",70470,"VIRGINIA BEACH","VA",1,100,"COMMISSION","Not Specified",1,"107",25,2017-09-21,0,0,0,4,0,0,0,456.5,0,0,0,1826,0,0,0,456.5,0,0,0,1826,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,21,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"560",70482,"PROVIDENCE","RI",1,100,"COMMISSION","0",0,"236",263,2018-05-08,7,49,85,192,684,969.795918367347,803.176470588235,711.5,4788,47520,68270,136608,684,969.795918367347,803.176470588235,711.5,4788,47520,68270,136608,0,0,0,0,0,0,0,0,14.4285714285714,10.4285714285714,7.69411764705882,6.94270833333333,101,511,654,1333,0.333333333333333,0.615384615384615,0.703125,0.652173913043478,"more than 6 month",FALSE
"561",70485,"PROVIDENCE","RI",1,100,"COMMISSION","Not Specified",1,"107",106,2017-12-02,0,0,0,23,0,0,0,818.521739130435,0,0,0,18826,0,0,0,818.521739130435,0,0,0,18826,0,0,0,0,0,0,0,0,0,0,0,6.91304347826087,0,0,0,159,0.5,0.5,0.5,0.333333333333333,"less than or equal to 6 month",TRUE
"562",70503,"AMBLER","PA",1,100,"COMMISSION","0",0,"236",213,2018-03-20,0,17,59,159,0,258.352941176471,297.762711864407,437.03144654088,0,4392,17568,69488,0,258.352941176471,297.762711864407,437.03144654088,0,4392,17568,69488,0,0,0,0,0,0,0,0,0,3.35294117647059,3.57627118644068,4.64150943396226,0,57,211,738,0.5,0.9,0.75,0.703125,"more than 6 month",FALSE
"563",70512,"SINKING SPRING","PA",1,100,"COMMISSION","0",1,"107",165,2018-01-30,0,0,3,113,0,0,244,452.371681415929,0,0,732,51118,0,0,244,452.371681415929,0,0,732,51118,0,0,0,0,0,0,0,0,0,0,2.66666666666667,4.36283185840708,0,0,8,493,0.5,0.5,0.5,0.764705882352941,"less than or equal to 6 month",TRUE
"564",70517,"CANTON","OH",1,100,"COMMISSION","0",1,"107",67,2017-10-27,0,0,0,39,0,0,0,618.666666666667,0,0,0,24128,0,0,0,618.666666666667,0,0,0,24128,0,0,0,0,0,0,0,0,0,0,0,7.38461538461539,0,0,0,288,0.5,0.5,0.5,0.333333333333333,"less than or equal to 3 month",TRUE
"565",70565,"MECHANICSVILLE","VA",1,100,"COMMISSION","Not Specified",1,"107",16,2017-09-13,0,0,0,9,0,0,0,747.555555555556,0,0,0,6728,0,0,0,747.555555555556,0,0,0,6728,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,75,0.5,0.5,0.5,0,"less than or equal to a month",TRUE
"566",70572,"SHARON","MA",1,100,"COMMISSION","Not Specified",1,"107",1,2017-09-09,0,0,0,1,0,0,0,858,0,0,0,858,0,0,0,858,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0.5,0.5,0.5,0,"less than or equal to a month",TRUE
"567",70573,"STALLINGS","NC",1,100,"COMMISSION","0",1,"107",33,2017-12-19,0,0,0,18,0,0,0,705.111111111111,0,0,0,12692,0,0,0,705.111111111111,0,0,0,12692,0,0,0,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,240,0.5,0.5,0.5,0.428571428571429,"less than or equal to 3 month",TRUE
"568",70579,"PHILADELPHIA","PA",1,100,"COMMISSION","0",1,"107",87,2017-11-19,0,0,0,59,0,0,0,440.440677966102,0,0,0,25986,0,0,0,440.440677966102,0,0,0,25986,0,0,0,0,0,0,0,0,0,0,0,4.25423728813559,0,0,0,251,0.5,0.5,0.5,0.3,"less than or equal to 3 month",TRUE
"569",70626,"PERTH AMBOY","NJ",1,100,"COMMISSION","0",0,"236",178,2018-03-03,0,3,21,28,0,663.813333333333,766.740952380952,783.778571428571,0,1991.44,16101.56,21945.8,0,634.08,757.693333333333,776.992857142857,0,1902.24,15911.56,21755.8,0,29.7333333333333,9.04761904761905,6.78571428571429,0,89.2,190,190,0,9,11.047619047619,10.3214285714286,0,27,232,289,0.5,1,0.583333333333333,0.631578947368421,"less than or equal to 6 month",FALSE
"570",70637,"ROOSEVELT","NY",1,100,"COMMISSION","Not Specified",0,"236",186,2018-03-24,0,24,68,156,0,705.833333333333,708.852941176471,779.416666666667,0,16940,48202,121589,0,705.833333333333,708.852941176471,779.416666666667,0,16940,48202,121589,0,0,0,0,0,0,0,0,0,14.125,13.6617647058824,14.3269230769231,0,339,929,2235,0.5,0.608695652173913,0.666666666666667,0.62,"more than 6 month",FALSE
"571",70665,"SAN ANTONIO","TX",1,100,"COMMISSION","Not Specified",0,"236",200,2018-03-16,0,14,64,164,0,1127.20714285714,1022.7721875,1056.12109756098,0,15780.9,65457.42,173203.86,0,1127.20714285714,1022.7721875,1056.12109756098,0,15780.9,65457.42,173203.86,0,0,0,0,0,0,0,0,0,14.5,14.171875,14.6280487804878,0,203,907,2399,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"572",70666,"SAN ANTONIO","TX",1,100,"COMMISSION","Not Specified",0,"236",203,2018-03-16,0,12,62,157,0,921.088333333333,1028.44129032258,1156.6578343949,0,11053.06,63763.36,181595.28,0,911.588333333333,1001.25935483871,1145.92356687898,0,10939.06,62078.08,179910,0,9.5,27.181935483871,10.7342675159236,0,114,1685.28,1685.28,0,13.5833333333333,15.2903225806452,16.656050955414,0,163,948,2615,0.5,0.818181818181818,0.596153846153846,0.636363636363636,"more than 6 month",FALSE
"573",70675,"CONYERS","GA",1,100,"COMMISSION","Not Specified",1,"107",147,2018-02-04,0,0,5,9,0,0,1145.506,1051.17,0,0,5727.53,9460.53,0,0,840,875,0,0,4200,7875,0,0,305.506,176.17,0,0,1527.53,1585.53,0,0,10.8,11.6666666666667,0,0,54,105,0.5,0.5,0.5,0.5,"less than or equal to 6 month",TRUE
"574",70683,"CHESTERFIELD","VA",1,100,"COMMISSION","Not Specified",1,"107",99,2017-12-11,0,0,0,46,0,0,0,383.304347826087,0,0,0,17632,0,0,0,383.304347826087,0,0,0,17632,0,0,0,0,0,0,0,0,0,0,0,4.6304347826087,0,0,0,213,0.5,0.5,0.5,0,"less than or equal to 6 month",TRUE
"575",70697,"PROVIDENCE","RI",1,100,"COMMISSION","Not Specified",0,"236",173,2018-03-19,0,13,51,126,0,496.923076923077,490,657.142857142857,0,6460,24990,82800,0,496.923076923077,490,657.142857142857,0,6460,24990,82800,0,0,0,0,0,0,0,0,0,3.61538461538462,3.54901960784314,5.43650793650794,0,47,181,685,0.5,1,0.758620689655172,0.672131147540984,"less than or equal to 6 month",FALSE
"576",70705,"PHILADELPHIA","PA",1,100,"COMMISSION","0",1,"107",1,2017-09-06,0,0,0,1,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"577",70720,"CHESTERFIELD","VA",1,100,"COMMISSION","0",0,"236",268,2018-05-25,2,49,99,200,580,717.30612244898,574.141414141414,553.11,1160,35148,56840,110622,580,717.30612244898,574.141414141414,553.11,1160,35148,56840,110622,0,0,0,0,0,0,0,0,7,9.06122448979592,7.26262626262626,7.215,14,444,719,1443,0,0.35,0.455696202531646,0.433962264150943,"more than 6 month",FALSE
"578",70731,"SCHENECTADY","NY",1,100,"COMMISSION","Not Specified",1,"107",3,2018-02-16,0,0,3,3,0,0,666.58,666.58,0,0,1999.74,1999.74,0,0,666.58,666.58,0,0,1999.74,1999.74,0,0,0,0,0,0,0,0,0,0,6.66666666666667,6.66666666666667,0,0,20,20,0.5,0.5,0.5,0.5,"less than or equal to a month",TRUE
"579",70742,"FLAT ROCK","MI",1,100,"COMMISSION","Not Specified",1,"107",112,2018-01-13,0,0,3,5,0,0,624.1,584.26,0,0,1872.3,2921.3,0,0,624.1,584.26,0,0,1872.3,2921.3,0,0,0,0,0,0,0,0,0,0,16.6666666666667,15.6,0,0,50,78,0.5,0.5,0.5,0.5,"less than or equal to 6 month",TRUE
"580",70751,"MULLICA HILL","NJ",1,100,"COMMISSION","Not Specified",1,"107",152,2018-02-01,0,0,8,93,0,0,152.5,404.043010752688,0,0,1220,37576,0,0,152.5,404.043010752688,0,0,1220,37576,0,0,0,0,0,0,0,0,0,0,2.75,4.23655913978495,0,0,22,394,0.5,0.5,1,0.681818181818182,"less than or equal to 6 month",TRUE
"581",70759,"SOLDOTNA","AK",1,100,"COMMISSION","Not Specified",1,"107",51,2017-10-21,0,0,0,26,0,0,0,615.692307692308,0,0,0,16008,0,0,0,615.692307692308,0,0,0,16008,0,0,0,0,0,0,0,0,0,0,0,6.76923076923077,0,0,0,176,0.5,0.5,0.5,0.5,"less than or equal to 3 month",TRUE
"582",70767,"ST. CLOUD","FL",1,100,"COMMISSION","0",0,"236",208,2018-03-27,0,13,54,140,0,770.954615384615,939.570925925926,942.285071428571,0,10022.41,50736.83,131919.91,0,770.954615384615,939.570925925926,935.575928571429,0,10022.41,50736.83,130980.63,0,0,0,6.70914285714286,0,0,0,939.28,0,9.84615384615385,11.0555555555556,11.3571428571429,0,128,597,1590,0.5,0.625,0.770833333333333,0.76,"more than 6 month",FALSE
"583",70795,"SALEM","MA",1,100,"COMMISSION","0",0,"236",177,2018-04-13,0,32,56,106,0,903.75,836.571428571429,845.358490566038,0,28920,46848,89608,0,903.75,836.571428571429,845.358490566038,0,28920,46848,89608,0,0,0,0,0,0,0,0,0,6.375,5.76785714285714,6.27358490566038,0,204,323,665,0.5,0.62962962962963,0.644444444444444,0.590909090909091,"less than or equal to 6 month",FALSE
"584",70797,"VANCOUVER","WA",1,100,"COMMISSION","Not Specified",1,"107",110,2017-12-18,0,0,0,38,0,0,0,966.907894736842,0,0,0,36742.5,0,0,0,45.8552631578947,0,0,0,1742.5,0,0,0,921.052631578947,0,0,0,35000,0,0,0,3.02631578947368,0,0,0,115,0.5,0.5,0.5,0.5,"less than or equal to 6 month",TRUE
"585",70800,"LYNNWOOD","WA",1,100,"COMMISSION","Not Specified",0,"236",261,2018-04-28,0,48,96,189,0,1791.43333333333,1896.56447916667,1835.7208994709,0,85988.8,182070.19,346951.25,0,1781.89416666667,1887.77239583333,1831.03962962963,0,85530.92,181226.15,346066.49,0,9.53916666666667,8.79208333333333,4.68126984126984,0,457.88,844.04,884.76,0,6.75,6.83333333333333,6.28571428571429,0,324,656,1188,0.5,0.703703703703704,0.781818181818182,0.785046728971963,"more than 6 month",FALSE
"586",70801,"CANTON","OH",1,100,"COMMISSION","0",1,"107",16,2017-09-18,0,0,0,15,0,0,0,867.066666666667,0,0,0,13006,0,0,0,867.066666666667,0,0,0,13006,0,0,0,0,0,0,0,0,0,0,0,8.73333333333333,0,0,0,131,0.5,0.5,0.5,0,"less than or equal to a month",TRUE
"587",70834,"WILMINGTON","DE",1,100,"COMMISSION","Not Specified",0,"236",182,2018-03-02,0,2,53,167,0,490,601.415094339623,609.191616766467,0,980,31875,101735,0,490,601.415094339623,609.191616766467,0,980,31875,101735,0,0,0,0,0,0,0,0,0,11.5,12.0754716981132,11.9341317365269,0,23,640,1993,0.5,0,0.58,0.568493150684932,"more than 6 month",FALSE
"588",70868,"SAN MARCOS","CA",1,100,"COMMISSION","0",1,"107",41,2017-10-21,0,0,0,7,0,0,0,962.857142857143,0,0,0,6740,0,0,0,882.857142857143,0,0,0,6180,0,0,0,80,0,0,0,560,0,0,0,2.28571428571429,0,0,0,16,0.5,0.5,0.5,0.5,"less than or equal to 3 month",TRUE
"589",70875,"ORLANDO","FL",1,100,"COMMISSION","Not Specified",1,"107",104,2018-01-13,0,0,3,11,0,0,865.333333333333,507.855454545455,0,0,2596,5586.41,0,0,865.333333333333,507.855454545455,0,0,2596,5586.41,0,0,0,0,0,0,0,0,0,0,4.33333333333333,4,0,0,13,44,0.5,0.5,0.5,0.5,"less than or equal to 6 month",TRUE
"590",70917,"KENT","OH",1,100,"COMMISSION","Not Specified",1,"107",62,2017-11-12,0,0,0,32,0,0,0,827.0625,0,0,0,26466,0,0,0,760.375,0,0,0,24332,0,0,0,66.6875,0,0,0,2134,0,0,0,12.15625,0,0,0,389,0.5,0.5,0.5,0.666666666666667,"less than or equal to 3 month",TRUE
"591",70954,"CHESTERFIELD","VA",1,100,"COMMISSION","Not Specified",0,"236",207,2018-04-07,0,20,69,157,0,423.4,499.304347826087,535.668789808917,0,8468,34452,84100,0,423.4,499.304347826087,535.668789808917,0,8468,34452,84100,0,0,0,0,0,0,0,0,0,6.85,6.46376811594203,6.65605095541401,0,137,446,1045,0.5,0.916666666666667,0.765957446808511,0.698795180722892,"more than 6 month",FALSE
"592",70955,"ROOSEVELT","NY",1,100,"COMMISSION","Not Specified",0,"236",188,2018-03-26,0,21,57,142,0,806.666666666667,744.464912280702,884.281690140845,0,16940,42434.5,125568,0,806.666666666667,744.464912280702,884.281690140845,0,16940,42434.5,125568,0,0,0,0,0,0,0,0,0,14.1904761904762,13,15.0915492957746,0,298,741,2143,0.5,0.523809523809524,0.454545454545455,0.5,"more than 6 month",FALSE
"593",70966,"HOUSTON","TX",1,100,"COMMISSION","Not Specified",1,"107",191,2018-02-28,0,0,9,62,0,0,366,775.903225806452,0,0,3294,48106,0,0,366,775.903225806452,0,0,3294,48106,0,0,0,0,0,0,0,0,0,0,5.55555555555556,9.90322580645161,0,0,50,614,0.5,0.5,0.5,0.5,"more than 6 month",TRUE
"594",70988,"PATERSON","NJ",1,100,"COMMISSION","Not Specified",0,"236",186,2018-03-17,0,14,63,163,0,665.5,691.15873015873,664.41717791411,0,9317,43543,108300,0,665.5,691.15873015873,664.41717791411,0,9317,43543,108300,0,0,0,0,0,0,0,0,0,11.9285714285714,12.7619047619048,14.0858895705521,0,167,804,2296,0.5,0.5,0.553571428571429,0.526315789473684,"more than 6 month",FALSE
"595",71014,"PROVIDENCE","RI",1,100,"COMMISSION","0",1,"107",74,2017-11-27,0,0,0,56,0,0,0,898.263392857143,0,0,0,50302.75,0,0,0,898.263392857143,0,0,0,50302.75,0,0,0,0,0,0,0,0,0,0,0,8.03571428571429,0,0,0,450,0.5,0.5,0.5,0.6,"less than or equal to 3 month",TRUE
"596",71019,"SPRING","TX",1,100,"COMMISSION","0",1,"107",88,2017-12-11,0,0,0,85,0,0,0,742.870588235294,0,0,0,63144,0,0,0,742.870588235294,0,0,0,63144,0,0,0,0,0,0,0,0,0,0,0,15.0588235294118,0,0,0,1280,0.5,0.5,0.5,0.556962025316456,"less than or equal to 3 month",TRUE
"597",71024,"SPRING","TX",1,100,"COMMISSION","0",1,"107",75,2017-11-28,0,0,0,34,0,0,0,1329.17647058824,0,0,0,45192,0,0,0,1237.55882352941,0,0,0,42077,0,0,0,91.6176470588235,0,0,0,3115,0,0,0,12.5588235294118,0,0,0,427,0.5,0.5,0.5,0.4,"less than or equal to 3 month",TRUE
"598",71025,"SPRING","TX",1,100,"COMMISSION","0",0,"236",183,2018-03-19,0,10,15,68,0,915.634,875.610666666667,1375.61852941176,0,9156.34,13134.16,93542.06,0,915.634,875.610666666667,1312.03029411765,0,9156.34,13134.16,89218.06,0,0,0,63.5882352941176,0,0,0,4324,0,15,14.0666666666667,14.3529411764706,0,150,211,976,0.5,0.5,0.5,0.285714285714286,"more than 6 month",FALSE
"599",71089,"KEARNS","UT",1,100,"COMMISSION","Not Specified",0,"236",260,2018-04-11,0,31,36,62,0,722.710967741936,717.840555555556,653.280967741935,0,22404.04,25842.26,40503.42,0,722.710967741936,717.840555555556,653.280967741935,0,22404.04,25842.26,40503.42,0,0,0,0,0,0,0,0,0,11.6774193548387,11.5,10.7258064516129,0,362,414,665,0.5,0.5,0.5,0.5,"more than 6 month",FALSE
"600",71108,"LIVONIA","MI",1,100,"COMMISSION","Not Specified",0,"236",164,2018-03-02,0,2,43,127,0,1160.85,1086.85209302326,1102.31716535433,0,2321.7,46734.64,139994.28,0,1160.85,1086.85209302326,1098.79023622047,0,2321.7,46734.64,139546.36,0,0,0,3.52692913385827,0,0,0,447.92,0,11,10.2325581395349,10.7637795275591,0,22,440,1367,0.5,0.5,0.741935483870968,0.841584158415842,"less than or equal to 6 month",FALSE
"601",71109,"LIVONIA","MI",1,100,"COMMISSION","0",0,"236",164,2018-03-02,0,2,49,136,0,904.01,1213.93102040816,1130.78632352941,0,1808.02,59482.62,153786.94,0,904.01,1213.93102040816,1130.23044117647,0,1808.02,59482.62,153711.34,0,0,0,0.555882352941176,0,0,0,75.6,0,6.5,9.51020408163265,10.6617647058824,0,13,466,1450,0.5,1,0.771428571428571,0.807692307692308,"less than or equal to 6 month",FALSE
