"","Driver_ID","dr_city","dr_state","dr_contract","dr_commission","dr_paytype","dr_wkbase","dr_onduty","dr_status","tenure.in_days.","last_ride","rides_in_last_1_month","rides_in_last_3_month","rides_in_last_6_month","rides_in_last_1_year","average_total_payment_1_month.","average_total_payment_3_month.","average_total_payment_6_month.","average_total_payment_1_year.","sum_total_payment_1_month.","sum_total_payment_3_month.","sum_total_payment_6_month.","sum_total_payment_1_year.","average_standard_payment_1_month.","average_standard_payment_3_month.","average_standard_payment_6_month.","average_standard_payment_1_year.","sum_standard_payment_1_month.","sum_standard_payment_3_month.","sum_standard_payment_6_month.","sum_standard_payment_1_year.","average_non_standard_payment_1_month.","average_non_standard_payment_3_month.","average_non_standard_payment_6_month.","average_non_standard_payment_1_year.","sum_non_standard_payment_1_month.","sum_non_standard_payment_3_month.","sum_non_standard_payment_6_month.","sum_non_standard_payment_1_year.","average_jobs_1_month.","average_jobs_3_month.","average_jobs_6_month.","average_jobs_1_year.","total_jobs_1_month.","total_jobs_3_month.","total_jobs_6_month.","total_jobs_1_year.","average_satisfaction_1_month.","average_satisfaction_3_month.","average_satisfaction_6_month.","average_satisfaction_1_year.","Tenure.in_categories."
"4542",73552,"FORT WAYNE                    ","MI ",1,100,"COMMISSION","NULL",1,107,147,"2018-05-29",21,69,94,94,1185.54285714286,1058.52753623188,1034.38510638298,1034.38510638298,24896.4,73038.4,97232.2,97232.2,1185.54285714286,1058.52753623188,1034.38510638298,1034.38510638298,24896.4,73038.4,97232.2,97232.2,0,0,0,0,0,0,0,0,3.33333333333333,3.3768115942029,3.41489361702128,3.41489361702128,70,233,321,321,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4543",73553,"CANTON                        ","OH ",1,100,"COMMISSION","NULL",1,107,17,"2018-04-12",0,16,16,16,0,416.25,416.25,416.25,0,6660,6660,6660,0,416.25,416.25,416.25,0,6660,6660,6660,0,0,0,0,0,0,0,0,0,11.25,11.25,11.25,0,180,180,180,0.5,0.8,0.8,0.8,"less than or equal to a month"
"4544",73561,"ABINGTON                      ","PA ",1,100,"COMMISSION","NULL",1,107,96,"2018-05-29",27,78,83,83,974.740740740741,1046.12884615385,1030.80373493976,1030.80373493976,26318,81598.05,85556.71,85556.71,974.740740740741,1046.12884615385,1030.80373493976,1030.80373493976,26318,81598.05,85556.71,85556.71,0,0,0,0,0,0,0,0,12.5925925925926,13.4102564102564,13.2289156626506,13.2289156626506,340,1046,1098,1098,0.608695652173913,0.738461538461539,0.753623188405797,0.753623188405797,"less than or equal to 6 month"
"4545",73567,"STALLINGS                     ","NC ",1,100,"COMMISSION","0",1,107,17,"2018-04-21",0,15,15,15,0,757.066666666667,757.066666666667,757.066666666667,0,11356,11356,11356,0,514.8,514.8,514.8,0,7722,7722,7722,0,242.266666666667,242.266666666667,242.266666666667,0,3634,3634,3634,0,12.9333333333333,12.9333333333333,12.9333333333333,0,194,194,194,0.5,0.571428571428571,0.571428571428571,0.571428571428571,"less than or equal to a month"
"4546",73570,"LAWRENCEVILLE                 ","GA ",1,100,"COMMISSION","NULL",1,107,63,"2018-04-10",0,10,11,11,0,848,843.636363636364,843.636363636364,0,8480,9280,9280,0,848,843.636363636364,843.636363636364,0,8480,9280,9280,0,0,0,0,0,0,0,0,0,5.3,4.90909090909091,4.90909090909091,0,53,54,54,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4547",73571,"BROCKTON                      ","MA ",1,100,"COMMISSION","NULL",1,107,1,"2018-05-19",1,1,1,1,533.33,533.33,533.33,533.33,533.33,533.33,533.33,533.33,533.33,533.33,533.33,533.33,533.33,533.33,533.33,533.33,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4548",73572,"TAPPAHANNECK                  ","VA ",1,100,"COMMISSION","0",1,107,82,"2018-05-09",9,68,76,76,657.777777777778,697.558823529412,694.236842105263,694.236842105263,5920,47434,52762,52762,657.777777777778,697.558823529412,694.236842105263,694.236842105263,5920,47434,52762,52762,0,0,0,0,0,0,0,0,15,14.9558823529412,14.5921052631579,14.5921052631579,135,1017,1109,1109,0.666666666666667,0.745762711864407,0.75,0.75,"less than or equal to 3 month"
"4549",73573,"TAPPAHANNECK                  ","VA ",1,100,"COMMISSION","0",1,107,117,"2018-05-29",29,90,117,117,676.206896551724,660.244444444444,641.965811965812,641.965811965812,19610,59422,75110,75110,676.206896551724,660.244444444444,641.965811965812,641.965811965812,19610,59422,75110,75110,0,0,0,0,0,0,0,0,14.6551724137931,13.0777777777778,12.2991452991453,12.2991452991453,425,1177,1439,1439,0.678571428571429,0.73015873015873,0.766233766233766,0.766233766233766,"less than or equal to 6 month"
"4550",73577,"MIAMI                         ","FL ",1,100,"COMMISSION","0",1,107,112,"2018-05-30",24,72,88,88,912.5,875.027777777778,879.613636363636,879.613636363636,21900,63002,77406,77406,881.25,854.194444444444,862.568181818182,862.568181818182,21150,61502,75906,75906,31.25,20.8333333333333,17.0454545454545,17.0454545454545,750,1500,1500,1500,8.95833333333333,9.23611111111111,9.01136363636364,9.01136363636364,215,665,793,793,0.833333333333333,0.76,0.724137931034483,0.724137931034483,"less than or equal to 6 month"
"4551",73578,"LONG BEACH                    ","CA ",1,100,"COMMISSION","NULL",1,107,114,"2018-05-29",28,82,102,102,751.742857142857,653.007804878049,634.301764705882,634.301764705882,21048.8,53546.64,64698.78,64698.78,751.742857142857,650.712195121951,632.456274509804,632.456274509804,21048.8,53358.4,64510.54,64510.54,0,2.29560975609756,1.84549019607843,1.84549019607843,0,188.24,188.24,188.24,11.3214285714286,9.97560975609756,9.65686274509804,9.65686274509804,317,818,985,985,0.782608695652174,0.885245901639344,0.907894736842105,0.907894736842105,"less than or equal to 6 month"
"4552",73584,"FEDERAL WAY                   ","WA ",1,100,"COMMISSION","NULL",0,236,57,"2018-03-29",0,23,40,40,0,982.568260869565,947.18975,947.18975,0,22599.07,37887.59,37887.59,0,982.568260869565,947.18975,947.18975,0,22599.07,37887.59,37887.59,0,0,0,0,0,0,0,0,0,8.82608695652174,8.9,8.9,0,203,356,356,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4553",73585,"SAN PABLO                     ","CA ",1,100,"COMMISSION","NULL",1,107,117,"2018-05-29",21,67,87,87,1170.28571428571,1137.73134328358,1126.89655172414,1126.89655172414,24576,76228,98040,98040,1170.28571428571,1137.73134328358,1126.89655172414,1126.89655172414,24576,76228,98040,98040,0,0,0,0,0,0,0,0,14.1904761904762,13.8208955223881,13.7011494252874,13.7011494252874,298,926,1192,1192,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4554",73588,"SOUTH ATTLEBORO               ","MA ",1,100,"COMMISSION","0",1,107,114,"2018-05-29",28,85,107,107,907.642857142857,868.117647058824,865.551401869159,865.551401869159,25414,73790,92614,92614,874.714285714286,802.023529411765,795.682242990654,795.682242990654,24492,68172,85138,85138,32.9285714285714,66.0941176470588,69.8691588785047,69.8691588785047,922,5618,7476,7476,14.6071428571429,14.1176470588235,13.8411214953271,13.8411214953271,409,1200,1481,1481,0.535714285714286,0.626506024096386,0.676190476190476,0.676190476190476,"less than or equal to 6 month"
"4555",73589,"SOUTH ATTLEBORO               ","MA ",1,100,"COMMISSION","0",1,107,114,"2018-05-29",26,82,100,100,1066.07692307692,959.853658536585,953.66,953.66,27718,78708,95366,95366,1060,884,878.56,878.56,27560,72488,87856,87856,6.07692307692308,75.8536585365854,75.1,75.1,158,6220,7510,7510,16.8076923076923,15.0121951219512,14.5,14.5,437,1231,1450,1450,0.538461538461538,0.654320987654321,0.628865979381443,0.628865979381443,"less than or equal to 6 month"
"4556",73591,"ALPHARETTA                    ","GA ",1,100,"COMMISSION","NULL",0,236,65,"2018-04-10",0,24,39,39,0,842.083333333333,876.410256410256,876.410256410256,0,20210,34180,34180,0,842.083333333333,876.410256410256,876.410256410256,0,20210,34180,34180,0,0,0,0,0,0,0,0,0,26.125,26.3076923076923,26.3076923076923,0,627,1026,1026,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4557",73594,"GRAND PRAIRIE                 ","TX ",1,100,"COMMISSION","NULL",0,236,10,"2018-02-14",0,0,4,4,0,0,1690.5,1690.5,0,0,6762,6762,0,0,1599,1599,0,0,6396,6396,0,0,91.5,91.5,0,0,366,366,0,0,14.25,14.25,0,0,57,57,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4558",73601,"LONDON,ON,N6E1H8              ","ON ",1,0,"DAILY     ","0",1,107,116,"2018-05-29",28,87,112,112,40.2857142857143,62.183908045977,63.4821428571429,63.4821428571429,1128,5410,7110,7110,40.2857142857143,44.5977011494253,41.25,41.25,1128,3880,4620,4620,0,17.5862068965517,22.2321428571429,22.2321428571429,0,1530,2490,2490,11.6071428571429,9.98850574712644,9.59821428571429,9.59821428571429,325,869,1075,1075,0.857142857142857,0.904761904761905,0.878504672897196,0.878504672897196,"less than or equal to 6 month"
"4559",73602,"LONDON                        ","ON ",1,0,"DAILY     ","0",1,107,17,"2018-05-28",16,16,16,16,22,22,22,22,352,352,352,352,22,22,22,22,352,352,352,352,0,0,0,0,0,0,0,0,10.75,10.75,10.75,10.75,172,172,172,172,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"less than or equal to a month"
"4560",73605,"MIAMI                         ","FL ",1,100,"COMMISSION","NULL",1,107,91,"2018-05-29",19,63,64,64,758.26,768.596825396825,758.409375,758.409375,14406.94,48421.6,48538.2,48538.2,735.333684210526,729.493015873016,719.9165625,719.9165625,13971.34,45958.06,46074.66,46074.66,22.9263157894737,39.1038095238095,38.4928125,38.4928125,435.6,2463.54,2463.54,2463.54,10.9473684210526,13.5555555555556,13.359375,13.359375,208,854,855,855,0.764705882352941,0.771929824561403,0.771929824561403,0.771929824561403,"less than or equal to 6 month"
"4561",73611,"OLATHE                        ","KS ",1,100,"COMMISSION","0",1,107,150,"2018-05-30",30,88,115,115,3857.84466666667,4233.26727272727,4213.356,4213.356,115735.34,372527.52,484535.94,484535.94,3549.16666666667,3939.59181818182,3913.01739130435,3913.01739130435,106475,346684.08,449997,449997,308.678,293.675454545455,300.338608695652,300.338608695652,9260.34,25843.44,34538.94,34538.94,37.5333333333333,42.0454545454545,40.0347826086957,40.0347826086957,1126,3700,4604,4604,0.346153846153846,0.434210526315789,0.377551020408163,0.377551020408163,"less than or equal to 6 month"
"4562",73613,"HIALEAH                       ","FL ",1,100,"COMMISSION","NULL",1,107,108,"2018-05-25",1,1,3,3,988,988,760,760,988,988,2280,2280,988,988,760,760,988,988,2280,2280,0,0,0,0,0,0,0,0,16,16,15,15,16,16,45,45,0,0,0.333333333333333,0.333333333333333,"less than or equal to 6 month"
"4563",73614,"SHARON                        ","MA ",1,100,"COMMISSION","NULL",1,107,99,"2018-05-28",24,69,77,77,1049,924.057971014493,914.961038961039,914.961038961039,25176,63760,70452,70452,1043.25,880.608695652174,858,858,25038,60762,66066,66066,5.75,43.4492753623188,56.961038961039,56.961038961039,138,2998,4386,4386,16.7916666666667,15.2028985507246,14.8051948051948,14.8051948051948,403,1049,1140,1140,0.666666666666667,0.632352941176471,0.666666666666667,0.666666666666667,"less than or equal to 6 month"
"4564",73625,"WOOD CROSS                    ","UT ",1,100,"COMMISSION","NULL",0,236,4,"2018-03-02",0,1,2,2,0,70,235,235,0,70,470,470,0,70,37.78,37.78,0,70,75.56,75.56,0,0,197.22,197.22,0,0,394.44,394.44,0,1,1.5,1.5,0,1,3,3,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4565",73633,"WHITTIER                      ","CA ",1,100,"COMMISSION","NULL",1,107,93,"2018-05-29",14,31,33,33,503.142857142857,482.258064516129,492.909090909091,492.909090909091,7044,14950,16266,16266,503.142857142857,474.129032258065,485.272727272727,485.272727272727,7044,14698,16014,16014,0,8.12903225806452,7.63636363636364,7.63636363636364,0,252,252,252,17.7857142857143,18.1290322580645,17.8484848484848,17.8484848484848,249,562,589,589,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4566",73634,"CAROL STREAM                  ","IL ",1,100,"COMMISSION","NULL",1,107,61,"2018-05-18",5,17,17,17,633.344,709.398823529412,709.398823529412,709.398823529412,3166.72,12059.78,12059.78,12059.78,633.344,709.398823529412,709.398823529412,709.398823529412,3166.72,12059.78,12059.78,12059.78,0,0,0,0,0,0,0,0,2.8,2.76470588235294,2.76470588235294,2.76470588235294,14,47,47,47,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4567",73637,"HARTFORD                      ","CT ",1,100,"COMMISSION","NULL",1,107,47,"2018-05-29",24,35,35,35,1391.25,1265.6,1265.6,1265.6,33390,44296,44296,44296,1391.25,1265.6,1265.6,1265.6,33390,44296,44296,44296,0,0,0,0,0,0,0,0,13.6666666666667,12.8571428571429,12.8571428571429,12.8571428571429,328,450,450,450,0.565217391304348,0.633333333333333,0.633333333333333,0.633333333333333,"less than or equal to 3 month"
"4568",73639,"LAWRENCEVILLE                 ","GA ",1,100,"COMMISSION","NULL",1,107,99,"2018-05-29",21,69,70,70,899.047619047619,895.652173913043,889.714285714286,889.714285714286,18880,61800,62280,62280,899.047619047619,895.652173913043,889.714285714286,889.714285714286,18880,61800,62280,62280,0,0,0,0,0,0,0,0,29.0952380952381,31.6086956521739,31.5142857142857,31.5142857142857,611,2181,2206,2206,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4569",73645,"CHESAPEAKE                    ","VA ",1,100,"COMMISSION","0",0,236,23,"2018-02-27",0,0,14,14,0,0,381.142857142857,381.142857142857,0,0,5336,5336,0,0,381.142857142857,381.142857142857,0,0,5336,5336,0,0,0,0,0,0,0,0,0,0,4,4,0,0,56,56,0.5,0.5,0.666666666666667,0.666666666666667,"less than or equal to a month"
"4570",73646,"YORK                          ","PA ",1,100,"COMMISSION","NULL",0,236,47,"2018-04-22",0,26,26,26,0,536.076923076923,536.076923076923,536.076923076923,0,13938,13938,13938,0,536.076923076923,536.076923076923,536.076923076923,0,13938,13938,13938,0,0,0,0,0,0,0,0,0,12.8461538461538,12.8461538461538,12.8461538461538,0,334,334,334,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4571",73650,"CHESAPEAKE                    ","VA ",1,100,"COMMISSION","0",1,107,111,"2018-05-29",24,74,93,93,604.333333333333,675,682.021505376344,682.021505376344,14504,49950,63428,63428,598.166666666667,673,680.430107526882,680.430107526882,14356,49802,63280,63280,6.16666666666667,2,1.59139784946237,1.59139784946237,148,148,148,148,12.7916666666667,13.9054054054054,14.010752688172,14.010752688172,307,1029,1303,1303,0.875,0.785714285714286,0.738636363636364,0.738636363636364,"less than or equal to 6 month"
"4572",73651,"TORONTO                       ","ON ",1,0,"DAILY     ","NULL",1,107,107,"2018-05-29",23,73,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5217391304348,9.98630136986301,9.73563218390805,9.73563218390805,242,729,847,847,0.772727272727273,0.76056338028169,0.746987951807229,0.746987951807229,"less than or equal to 6 month"
"4573",73655,"FORT WAYNE                    ","MI ",1,100,"COMMISSION","NULL",1,107,8,"2018-02-14",0,0,2,2,0,0,1012.3,1012.3,0,0,2024.6,2024.6,0,0,1012.3,1012.3,0,0,2024.6,2024.6,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,0,7,7,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4574",73656,"SAN ANTONIO                   ","TX ",1,100,"COMMISSION","NULL",0,236,57,"2018-04-04",0,3,18,18,0,554.186666666667,985.83,985.83,0,1662.56,17744.94,17744.94,0,554.186666666667,985.83,985.83,0,1662.56,17744.94,17744.94,0,0,0,0,0,0,0,0,0,8.33333333333333,14.1111111111111,14.1111111111111,0,25,254,254,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4575",73657,"GRAND RAPIDS                  ","MI ",1,100,"COMMISSION","NULL",1,107,122,"2018-05-29",26,76,95,95,955.352692307692,1070.91644736842,1004.25989473684,1004.25989473684,24839.17,81389.65,95404.69,95404.69,936.205769230769,1030.23697368421,968.642631578947,968.642631578947,24341.35,78298.01,92021.05,92021.05,19.1469230769231,40.6794736842105,35.6172631578947,35.6172631578947,497.82,3091.64,3383.64,3383.64,10.6153846153846,12.1842105263158,11.2631578947368,11.2631578947368,276,926,1070,1070,0.863636363636364,0.705882352941177,0.7125,0.7125,"less than or equal to 6 month"
"4576",73660,"MIDLOTHIAN                    ","VA ",1,100,"COMMISSION","0",1,107,95,"2018-05-29",21,51,52,52,1143.42857142857,880.235294117647,872.230769230769,872.230769230769,24012,44892,45356,45356,1143.42857142857,880.235294117647,872.230769230769,872.230769230769,24012,44892,45356,45356,0,0,0,0,0,0,0,0,14.9047619047619,10.9803921568627,10.8653846153846,10.8653846153846,313,560,565,565,0.6,0.511111111111111,0.511111111111111,0.511111111111111,"less than or equal to 6 month"
"4577",73661,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",0,236,2,"2018-02-08",0,0,2,2,0,0,867.12,867.12,0,0,1734.24,1734.24,0,0,867.12,867.12,0,0,1734.24,1734.24,0,0,0,0,0,0,0,0,0,0,14.5,14.5,0,0,29,29,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4578",73665,"COLUMBIA                      ","MD ",1,100,"COMMISSION","NULL",1,107,111,"2018-05-28",25,70,84,84,908.72,803.428571428571,778.761904761905,778.761904761905,22718,56240,65416,65416,680.8,644.857142857143,646.619047619048,646.619047619048,17020,45140,54316,54316,227.92,158.571428571429,132.142857142857,132.142857142857,5698,11100,11100,11100,12.8,11.5857142857143,11.4285714285714,11.4285714285714,320,811,960,960,0.8,0.671428571428571,0.67948717948718,0.67948717948718,"less than or equal to 6 month"
"4579",73682,"THORNTON                      ","CO ",1,100,"COMMISSION","0",1,107,29,"2018-05-29",4,4,4,4,1825,1825,1825,1825,7300,7300,7300,7300,1825,1825,1825,1825,7300,7300,7300,7300,0,0,0,0,0,0,0,0,5.5,5.5,5.5,5.5,22,22,22,22,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4580",73684,"MIDLOTHIAN                    ","VA ",1,100,"COMMISSION","0",1,107,111,"2018-05-29",23,74,90,90,1104.52173913043,1051.2972972973,979.111111111111,979.111111111111,25404,77796,88120,88120,1104.52173913043,1051.2972972973,979.111111111111,979.111111111111,25404,77796,88120,88120,0,0,0,0,0,0,0,0,13.8695652173913,12.5945945945946,11.6,11.6,319,932,1044,1044,0.35,0.483333333333333,0.5,0.5,"less than or equal to 6 month"
"4581",73688,"CHULA VISTA                   ","CA ",1,100,"COMMISSION","NULL",1,107,103,"2018-05-29",12,35,40,40,695,698,699,699,8340,24430,27960,27960,695,692.285714285714,694,694,8340,24230,27760,27760,0,5.71428571428571,5,5,0,200,200,200,16.9166666666667,14.1142857142857,13.95,13.95,203,494,558,558,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4582",73690,"CHINO                         ","CA ",1,100,"COMMISSION","NULL",1,107,109,"2018-05-29",19,50,66,66,466.736842105263,459.68,461.757575757576,461.757575757576,8868,22984,30476,30476,442.736842105263,446.76,451.969696969697,451.969696969697,8412,22338,29830,29830,24,12.92,9.78787878787879,9.78787878787879,456,646,646,646,20.8421052631579,18.62,18.2424242424242,18.2424242424242,396,931,1204,1204,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4583",73691,"PATERSON                      ","NJ ",1,100,"COMMISSION","NULL",1,107,24,"2018-05-27",3,3,3,3,810.666666666667,810.666666666667,810.666666666667,810.666666666667,2432,2432,2432,2432,810.666666666667,810.666666666667,810.666666666667,810.666666666667,2432,2432,2432,2432,0,0,0,0,0,0,0,0,13.6666666666667,13.6666666666667,13.6666666666667,13.6666666666667,41,41,41,41,1,1,1,1,"less than or equal to a month"
"4584",73696,"MONMOUTH JUNCTION             ","NJ ",1,100,"COMMISSION","NULL",0,236,34,"2018-03-14",0,12,28,28,0,968.916666666667,921.25,921.25,0,11627,25795,25795,0,968.916666666667,921.25,921.25,0,11627,25795,25795,0,0,0,0,0,0,0,0,0,18.1666666666667,15.9285714285714,15.9285714285714,0,218,446,446,0.5,0.636363636363636,0.518518518518518,0.518518518518518,"less than or equal to 3 month"
"4585",73698,"RIALTO                        ","CA ",1,100,"COMMISSION","0",1,107,85,"2018-04-29",0,45,65,65,0,666.330222222222,643.513846153846,643.513846153846,0,29984.86,41828.4,41828.4,0,613.644888888889,607.039384615385,607.039384615385,0,27614.02,39457.56,39457.56,0,52.6853333333333,36.4744615384615,36.4744615384615,0,2370.84,2370.84,2370.84,0,9.77777777777778,9.56923076923077,9.56923076923077,0,440,622,622,0.5,0.714285714285714,0.733333333333333,0.733333333333333,"less than or equal to 3 month"
"4586",73700,"WALDORF                       ","MD ",1,100,"COMMISSION","NULL",0,236,21,"2018-03-17",0,9,13,13,0,641.333333333333,711.538461538462,711.538461538462,0,5772,9250,9250,0,641.333333333333,711.538461538462,711.538461538462,0,5772,9250,9250,0,0,0,0,0,0,0,0,0,16.4444444444444,16.0769230769231,16.0769230769231,0,148,209,209,0.5,0.5,0.714285714285714,0.714285714285714,"less than or equal to a month"
"4587",73701,"HOWARD                        ","PA ",1,100,"COMMISSION","0",1,107,109,"2018-05-29",27,85,103,103,664.222222222222,518.141176470588,509.320388349515,509.320388349515,17934,44042,52460,52460,664.222222222222,518.141176470588,509.320388349515,509.320388349515,17934,44042,52460,52460,0,0,0,0,0,0,0,0,7.59259259259259,5.84705882352941,5.62135922330097,5.62135922330097,205,497,579,579,0.882352941176471,0.818181818181818,0.782608695652174,0.782608695652174,"less than or equal to 6 month"
"4588",73703,"CHESAPEAKE                    ","VA ",1,100,"COMMISSION","0",1,107,1,"2018-02-24",0,0,1,1,0,0,580,580,0,0,580,580,0,0,580,580,0,0,580,580,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0.5,0.5,0,0,"less than or equal to a month"
"4589",73710,"LANCASTER                     ","PA ",1,100,"COMMISSION","NULL",0,236,56,"2018-04-06",0,31,48,48,0,1677.09806451613,1492.305,1492.305,0,51990.04,71630.64,71630.64,0,1664.96838709677,1484.47125,1484.47125,0,51614.02,71254.62,71254.62,0,12.1296774193548,7.83375,7.83375,0,376.02,376.02,376.02,0,22.0645161290323,19.9166666666667,19.9166666666667,0,684,956,956,0.5,0.586206896551724,0.6,0.6,"less than or equal to 3 month"
"4590",73714,"DICKSON                       ","TN ",1,100,"COMMISSION","NULL",1,107,114,"2018-05-29",10,17,19,19,313.16,283.223529411765,267.452631578947,267.452631578947,3131.6,4814.8,5081.6,5081.6,136.56,107.494117647059,110.221052631579,110.221052631579,1365.6,1827.4,2094.2,2094.2,176.6,175.729411764706,157.231578947368,157.231578947368,1766,2987.4,2987.4,2987.4,2.6,2.11764705882353,2,2,26,36,38,38,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4591",73716,"BRAMPTON                      ","ON ",1,0,"DAILY     ","NULL",1,107,107,"2018-05-29",27,80,92,92,16.5925925925926,8.9,7.73913043478261,7.73913043478261,448,712,712,712,16.5925925925926,8.9,7.73913043478261,7.73913043478261,448,712,712,712,0,0,0,0,0,0,0,0,9.59259259259259,9.2375,8.91304347826087,8.91304347826087,259,739,820,820,0.846153846153846,0.794871794871795,0.8,0.8,"less than or equal to 6 month"
"4592",73717,"HOUSTON                       ","TX ",1,100,"COMMISSION","NULL",1,107,109,"2018-05-29",17,42,56,56,890.463529411765,833.362857142857,825.306428571429,825.306428571429,15137.88,35001.24,46217.16,46217.16,890.463529411765,826.648571428571,820.270714285714,820.270714285714,15137.88,34719.24,45935.16,45935.16,0,6.71428571428571,5.03571428571429,5.03571428571429,0,282,282,282,13.0588235294118,12.6428571428571,12.5714285714286,12.5714285714286,222,531,704,704,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4593",73722,"CLERMONT                      ","FL ",1,100,"COMMISSION","NULL",1,107,107,"2018-05-25",11,40,52,52,1206.34545454545,1520.86,1470.59615384615,1470.59615384615,13269.8,60834.4,76471,76471,1206.34545454545,1520.86,1468.48076923077,1468.48076923077,13269.8,60834.4,76361,76361,0,0,2.11538461538462,2.11538461538462,0,0,110,110,3.27272727272727,4.025,3.98076923076923,3.98076923076923,36,161,207,207,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4594",73723,"NAPLES                        ","FL ",1,100,"COMMISSION","NULL",1,107,96,"2018-05-21",4,18,28,28,697,779.333333333333,853.214285714286,853.214285714286,2788,14028,23890,23890,697,717.222222222222,813.285714285714,813.285714285714,2788,12910,22772,22772,0,62.1111111111111,39.9285714285714,39.9285714285714,0,1118,1118,1118,8.5,8.66666666666667,9.82142857142857,9.82142857142857,34,156,275,275,0.5,0.5,0.5,0.5,"less than or equal to 6 month"
"4595",73724,"EDINBURG                      ","TX ",1,100,"COMMISSION","NULL",1,107,74,"2018-05-29",4,9,9,9,608,624.888888888889,624.888888888889,624.888888888889,2432,5624,5624,5624,608,624.888888888889,624.888888888889,624.888888888889,2432,5624,5624,5624,0,0,0,0,0,0,0,0,9.5,9.88888888888889,9.88888888888889,9.88888888888889,38,89,89,89,1,0.8,0.8,0.8,"less than or equal to 3 month"
"4596",73745,"MIAMI                         ","FL ",1,100,"COMMISSION","0",1,107,34,"2018-03-01",0,1,17,17,0,878.42,800.896470588235,800.896470588235,0,878.42,13615.24,13615.24,0,878.42,800.896470588235,800.896470588235,0,878.42,13615.24,13615.24,0,0,0,0,0,0,0,0,0,11,10.7647058823529,10.7647058823529,0,11,183,183,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4597",73746,"WOOD CROSS                    ","UT ",1,100,"COMMISSION","NULL",1,107,57,"2018-04-30",0,18,18,18,0,522.31,522.31,522.31,0,9401.58,9401.58,9401.58,0,233.421111111111,233.421111111111,233.421111111111,0,4201.58,4201.58,4201.58,0,288.888888888889,288.888888888889,288.888888888889,0,5200,5200,5200,0,5.44444444444444,5.44444444444444,5.44444444444444,0,98,98,98,0.5,0.5,0.5,0.5,"less than or equal to 3 month"
"4598",73747,"HOUSTON                       ","TX ",1,100,"COMMISSION","0",0,236,29,"2018-03-10",0,10,25,25,0,612,604.8,604.8,0,6120,15120,15120,0,612,604.8,604.8,0,6120,15120,15120,0,0,0,0,0,0,0,0,0,16.6,14.72,14.72,0,166,368,368,0.5,0.4,0.380952380952381,0.380952380952381,"less than or equal to a month"
"4599",73752,"BIRMINGHAM                    ","AL ",1,100,"COMMISSION","NULL",1,107,1,"2018-05-13",1,1,1,1,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,"less than or equal to a month"
"4600",73753,"WETHERSFIELD                  ","CT ",1,100,"COMMISSION","0",0,236,43,"2018-03-24",0,13,25,25,0,782.153846153846,750.24,750.24,0,10168,18756,18756,0,722.923076923077,666.4,666.4,0,9398,16660,16660,0,59.2307692307692,83.84,83.84,0,770,2096,2096,0,12.7692307692308,11.72,11.72,0,166,293,293,0.5,0.384615384615385,0.4,0.4,"less than or equal to 3 month"
"4601",73754,"VICTORVILLE                   ","CA ",1,100,"COMMISSION","NULL",0,236,37,"2018-03-17",0,16,28,28,0,454.70375,429.502142857143,429.502142857143,0,7275.26,12026.06,12026.06,0,451.90375,427.902142857143,427.902142857143,0,7230.46,11981.26,11981.26,0,2.8,1.6,1.6,0,44.8,44.8,44.8,0,6.75,6.28571428571429,6.28571428571429,0,108,176,176,0.5,0.818181818181818,0.8,0.8,"less than or equal to 3 month"
